seq_id,aln_start,aln_end,env_start,env_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,score,evalue,significance,clan
g10899.t1,12,451,9,455,PF01490.24,Aa_trans,Domain,9,403,410,160.0,9.3e-47,1,CL0062
g10900.t1,63,175,63,175,PF04178.17,Got1,Family,1,110,110,97.8,6.8e-28,1,No_Clan
g10901.t1,18,202,17,202,PF01300.23,Sua5_yciO_yrdC,Family,2,178,178,159.4,8e-47,1,No_Clan
g10901.t1,211,354,204,354,PF03481.19,Sua5_C,Domain,8,136,136,62.5,7.9e-17,1,CL0113
g10902.t1,315,393,312,395,PF00789.26,UBX,Domain,5,80,82,45.0,1.2e-11,1,CL0072
g10903.t1,20,128,16,134,PF21138.3,SMUBP-2_HCS1_1B,Domain,6,116,129,53.5,2.5e-14,1,CL0105
g10903.t1,198,420,197,420,PF13086.12,AAA_11,Domain,2,257,257,233.5,4.4e-69,1,CL0023
g10903.t1,427,634,427,635,PF13087.12,AAA_12,Domain,1,194,195,188.6,1.1e-55,1,CL0023
g10903.t1,863,898,860,900,PF01428.22,zf-AN1,Family,4,38,40,32.8,7.3e-08,1,CL0229
g10904.t1,6,145,6,146,PF00179.31,UQ_con,Domain,1,139,140,151.0,1.9e-44,1,CL0208
g10904.t1,157,192,156,192,PF00627.37,UBA,Domain,2,37,37,43.1,3.5e-11,1,CL0214
g10905.t1,83,144,83,147,PF03221.22,HTH_Tnp_Tc5,Domain,1,63,66,41.5,1.3e-10,1,CL0123
g10905.t1,201,396,200,396,PF03184.25,DDE_1,Family,2,177,177,64.1,1.5e-17,1,CL0219
g10906.t1,102,229,102,230,PF09335.16,VTT_dom,Domain,1,122,123,43.9,3.9e-11,1,No_Clan
g10907.t1,276,466,246,531,PF07714.23,PK_Tyr_Ser-Thr,Domain,22,198,258,94.2,1e-26,1,CL0016
g10913.t1,377,621,377,621,PF07727.19,RVT_2,Family,1,243,243,162.3,1.9e-47,1,CL0027
g10924.t1,93,345,92,361,PF11051.14,Mannosyl_trans3,Family,2,256,273,96.3,2.6e-27,1,CL0110
g10925.t1,73,335,70,340,PF11051.14,Mannosyl_trans3,Family,5,267,273,74.5,1.2e-20,1,CL0110
g10926.t1,238,431,209,495,PF07714.23,PK_Tyr_Ser-Thr,Domain,22,199,258,91.7,5.9e-26,1,CL0016
g10927.t1,247,467,238,469,PF07714.23,PK_Tyr_Ser-Thr,Domain,27,256,258,95.9,3.1e-27,1,CL0016
g10939.t1,1,125,1,125,PF03184.25,DDE_1,Family,53,177,177,83.3,2e-23,1,CL0219
g10945.t1,6,333,6,333,PF00180.25,Iso_dh,Domain,1,348,348,356.9,1.6e-106,1,CL0270
g10946.t1,97,145,96,147,PF08711.16,Med26,Domain,2,50,52,42.0,7.9e-11,1,No_Clan
g10947.t1,82,473,81,474,PF01566.24,Nramp,Family,2,356,357,375.6,3.1e-112,1,CL0062
g10950.t1,319,424,310,428,PF22528.1,PRMT_C,Domain,48,162,164,40.5,3.4e-10,1,CL0799
g10954.t1,119,419,116,421,PF02535.28,Zip,Family,5,321,323,133.0,1.8e-38,1,CL0184
g10956.t1,253,553,250,555,PF02535.28,Zip,Family,5,321,323,132.4,2.7e-38,1,CL0184
g10960.t1,229,450,229,453,PF00006.31,ATP-synt_ab,Domain,1,210,213,98.9,3.9e-28,1,CL0023
g10961.t1,380,417,378,419,PF02845.22,CUE,Domain,3,40,42,26.8,3.8e-06,1,CL0214
g10963.t1,29,497,29,497,PF00082.27,Peptidase_S8,Domain,1,288,288,169.5,1.3e-49,1,No_Clan
g10963.t1,529,640,522,640,PF21223.3,TPPII_Ig-like-1,Domain,6,117,117,92.8,2.3e-26,1,CL0159
g10963.t1,655,752,655,752,PF21316.3,TPPII_GBD,Domain,1,91,91,39.4,7e-10,1,CL0202
g10963.t1,788,970,787,972,PF12580.14,TPPII,Family,2,185,187,206.9,2.4e-61,1,CL0159
g10964.t1,227,474,223,476,PF07714.23,PK_Tyr_Ser-Thr,Domain,5,256,258,137.1,8.2e-40,1,CL0016
g10966.t1,43,106,22,110,PF05699.19,Dimer_Tnp_hAT,Domain,17,79,84,39.1,6.2e-10,1,No_Clan
g10967.t1,227,474,223,475,PF07714.23,PK_Tyr_Ser-Thr,Domain,5,257,258,137.7,5.3e-40,1,CL0016
g10973.t1,541,702,541,702,PF00078.32,RVT_1,Domain,1,205,205,123.6,1.1e-35,1,CL0027
g10975.t1,43,101,43,102,PF17921.7,Integrase_H2C2,Domain,1,58,59,64.5,9.3e-18,1,CL0361
g10977.t1,278,315,276,316,PF22748.1,PexRD54_WY,Domain,4,41,42,28.3,1.6e-06,1,CL0807
g10977.t1,347,385,346,387,PF22748.1,PexRD54_WY,Domain,2,40,42,29.2,8.5e-07,1,CL0807
g10977.t1,432,472,431,472,PF22748.1,PexRD54_WY,Domain,2,42,42,27.4,3.1e-06,1,CL0807
g10978.t1,231,271,231,272,PF22748.1,PexRD54_WY,Domain,1,41,42,29.5,6.8e-07,1,CL0807
g10980.t1,239,363,237,364,PF21056.3,ZSWIM1-3_RNaseH-like,Domain,3,127,128,155.7,7.2e-46,1,CL0219
g10989.t1,109,248,109,248,PF16486.11,ArgoN,Domain,1,142,142,73.4,3.3e-20,1,CL0791
g10989.t1,259,305,258,306,PF08699.15,ArgoL1,Domain,2,51,52,53.1,2.4e-14,1,No_Clan
g10989.t1,329,438,311,438,PF02170.28,PAZ,Domain,15,123,123,97.4,7.1e-28,1,CL0010
g10989.t1,447,493,447,493,PF16488.10,ArgoL2,Family,1,47,47,49.3,5.5e-13,1,No_Clan
g10989.t1,499,579,499,582,PF16487.10,ArgoMid,Domain,1,80,83,53.3,3.2e-14,1,No_Clan
g10989.t1,601,893,593,895,PF02171.23,Piwi,Family,9,300,302,330.5,1.2e-98,1,CL0219
g10991.t1,18,100,14,102,PF00153.32,Mito_carr,Repeat,6,94,96,69.7,1.7e-19,1,No_Clan
g10991.t1,109,197,107,200,PF00153.32,Mito_carr,Repeat,3,92,96,76.7,1.1e-21,1,No_Clan
g10991.t1,206,295,203,296,PF00153.32,Mito_carr,Repeat,4,92,96,91.2,3.3e-26,1,No_Clan
g10992.t1,379,683,369,685,PF10595.14,FAM161A_B,Family,89,362,364,32.6,5.4e-08,1,No_Clan
g10993.t1,168,512,144,513,PF01053.26,Cys_Met_Meta_PP,Domain,52,380,381,117.1,8.6e-34,1,CL0061
g10996.t1,228,471,219,472,PF07714.23,PK_Tyr_Ser-Thr,Domain,9,257,258,138.9,2.4e-40,1,CL0016
g10997.t1,204,458,200,458,PF07714.23,PK_Tyr_Ser-Thr,Domain,5,258,258,147.3,6.6e-43,1,CL0016
g10997.t1,479,532,479,532,PF12773.13,DZR,Family,1,45,45,28.9,1.3e-06,1,CL0167
g11020.t1,220,468,213,469,PF07714.23,PK_Tyr_Ser-Thr,Domain,9,257,258,117.3,8.9e-34,1,CL0016
g11023.t1,63,345,26,345,PF04142.21,Nuc_sug_transp,Family,34,315,315,82.0,5.3e-23,1,CL0184
g11025.t1,11,538,11,542,PF13001.13,ECM29_N,Repeat,1,485,497,156.0,1.9e-45,1,CL0020
g11025.t1,1372,1484,1368,1493,PF24492.1,HEAT_ECM29,Repeat,5,111,160,58.7,9.4e-16,1,CL0020
g11026.t1,17,73,17,85,PF00076.28,RRM_1,Domain,1,61,70,44.0,1.9e-11,1,CL0221
g11029.t1,4,100,3,100,PF01250.22,Ribosomal_S6,Domain,2,90,90,49.1,6.4e-13,1,No_Clan
g11030.t1,28,81,21,81,PF05160.18,DSS1_SEM1,Family,8,60,60,59.7,3e-16,1,No_Clan
g11031.t1,347,465,347,472,PF00004.35,AAA,Domain,1,124,131,39.9,6.8e-10,1,CL0023
g11031.t1,624,756,624,758,PF00004.35,AAA,Domain,1,129,131,148.4,2e-43,1,CL0023
g11033.t1,75,140,75,141,PF22629.2,ACT_AHAS_ss,Domain,1,65,67,31.8,1.5e-07,1,CL0070
g11033.t1,479,585,463,596,PF06414.18,Zeta_toxin,Domain,68,177,199,31.4,1.6e-07,1,CL0023
g11034.t1,77,186,74,187,PF00134.28,Cyclin_N,Domain,35,126,127,48.0,1.2e-12,1,CL0065
g11035.t1,147,200,121,208,PF00439.30,Bromodomain,Domain,22,76,84,28.1,2e-06,1,No_Clan
g11035.t1,268,346,264,348,PF00439.30,Bromodomain,Domain,2,77,84,59.4,3.4e-16,1,No_Clan
g11036.t1,30,92,10,100,PF00439.30,Bromodomain,Domain,17,78,84,46.9,2.7e-12,1,No_Clan
g11036.t1,299,361,284,363,PF00439.30,Bromodomain,Domain,11,73,84,55.8,4.5e-15,1,No_Clan
g11036.t1,414,488,400,494,PF00439.30,Bromodomain,Domain,10,78,84,51.9,7.2e-14,1,No_Clan
g11036.t1,613,674,609,693,PF00439.30,Bromodomain,Domain,12,73,84,68.8,3.9e-19,1,No_Clan
g11037.t1,153,324,152,327,PF11708.13,Slu7,Domain,2,143,253,152.0,3.5e-44,1,No_Clan
g11037.t1,326,410,324,410,PF11708.13,Slu7,Domain,169,253,253,99.9,2.7e-28,1,No_Clan
g11038.t1,29,246,29,247,PF03332.19,PMM,Family,1,219,221,358.0,2.8e-107,1,CL0137
g11039.t1,67,466,65,469,PF00916.26,Sulfate_transp,Family,3,377,380,55.9,3.8e-15,1,CL0062
g11062.t1,28,89,26,91,PF00191.25,Annexin,Domain,3,64,66,56.5,2.9e-15,1,No_Clan
g11062.t1,99,162,98,163,PF00191.25,Annexin,Domain,2,65,66,48.7,7.5e-13,1,No_Clan
g11062.t1,184,248,183,249,PF00191.25,Annexin,Domain,2,65,66,56.0,4.2e-15,1,No_Clan
g11062.t1,262,322,261,323,PF00191.25,Annexin,Domain,4,65,66,49.8,3.5e-13,1,No_Clan
g11063.t1,94,499,94,512,PF03092.22,BT1,Family,1,419,432,315.1,8.5e-94,1,CL0015
g11064.t1,2,146,1,149,PF00089.32,Trypsin,Domain,75,217,220,90.8,1.4e-25,1,CL0124
g11066.t1,1,117,1,121,PF00089.32,Trypsin,Domain,15,134,220,72.7,4.7e-20,1,CL0124
g11067.t1,355,482,345,485,PF08016.18,PKD_channel,Family,97,222,225,46.2,4.6e-12,1,CL0030
g11068.t1,31,252,30,252,PF00089.32,Trypsin,Domain,2,220,220,160.9,5.2e-47,1,CL0124
g11069.t1,56,245,52,246,PF00089.32,Trypsin,Domain,6,198,220,93.1,2.7e-26,1,CL0124
g11073.t1,124,207,124,208,PF24055.1,POL3_N,Domain,1,84,85,42.9,6.8e-11,1,No_Clan
g11073.t1,221,458,221,458,PF03104.25,DNA_pol_B_exo1,Family,1,242,242,228.4,1.1e-67,1,CL0219
g11073.t1,522,956,522,956,PF00136.26,DNA_pol_B,Family,1,453,453,494.9,2.7e-148,1,CL0194
g11073.t1,997,1067,997,1067,PF14260.11,zf-C4pol,Domain,1,70,70,70.3,1.6e-19,1,No_Clan
g11074.t1,42,480,40,483,PF16314.11,DUF4954,Repeat,3,430,433,123.2,1.4e-35,1,CL0536
g11075.t1,179,405,169,405,PF24681.1,Kelch_KLHDC2_KLHL20_DRC7,Repeat,39,221,221,65.7,4.6e-18,1,CL0186
g11077.t1,208,374,208,374,PF00005.33,ABC_tran,Domain,1,137,137,72.4,7.1e-20,1,CL0023
g11077.t1,414,497,413,501,PF12848.13,ABC_tran_Xtn,Domain,2,83,85,82.7,1.9e-23,1,CL0023
g11077.t1,530,660,529,660,PF00005.33,ABC_tran,Domain,2,137,137,73.3,3.8e-20,1,CL0023
g11078.t1,11,225,10,227,PF20253.3,DUF6604,Family,2,248,251,67.6,1.4e-18,1,No_Clan
g11079.t1,113,213,112,214,PF00169.35,PH,Domain,2,104,105,63.4,3.1e-17,1,CL0266
g11079.t1,470,770,467,770,PF00481.26,PP2C,Family,4,255,255,179.0,1.7e-52,1,CL0238
g11079.t2,113,175,112,212,PF00169.35,PH,Domain,2,59,105,41.9,1.5e-10,1,CL0266
g11079.t2,525,825,522,825,PF00481.26,PP2C,Family,4,255,255,178.8,2e-52,1,CL0238
g11080.t1,58,240,57,263,PF10609.15,ParA,Family,2,180,246,274.8,7.9e-82,1,CL0023
g11080.t1,275,337,252,338,PF10609.15,ParA,Family,185,245,246,33.2,4.4e-08,1,CL0023
g11081.t1,35,96,33,105,PF03810.25,IBN_N,Repeat,3,64,73,35.5,9.6e-09,1,CL0020
g11081.t1,420,474,420,474,PF13513.12,HEAT_EZ,Repeat,1,55,55,50.4,2.8e-13,1,CL0020
g11082.t1,48,98,48,98,PF00249.37,Myb_DNA-binding,Domain,1,46,46,32.8,7.5e-08,1,CL0123
g11083.t1,859,964,859,966,PF02225.27,PA,Domain,1,93,95,28.0,2.3e-06,1,CL0364
g11091.t1,807,896,807,897,PF13975.11,gag-asp_proteas,Domain,1,90,92,33.4,6.9e-08,1,CL0129
g11091.t1,1620,1821,1620,1821,PF00078.32,RVT_1,Domain,1,205,205,67.3,1.9e-18,1,CL0027
g11091.t1,1957,2057,1956,2059,PF17917.7,RT_RNaseH,Domain,2,103,105,78.0,6.6e-22,1,CL0219
g11092.t1,51,119,49,138,PF13837.12,Myb_DNA-bind_4,Domain,3,72,89,36.9,4.7e-09,1,CL0123
g11097.t1,139,182,138,182,PF13359.12,DDE_Tnp_4,Domain,114,158,158,29.5,6.2e-07,1,CL0219
g11100.t1,1969,2358,1969,2358,PF00443.35,UCH,Family,1,254,254,192.7,1.1e-56,1,CL0125
g11100.t1,2526,2788,2523,2809,PF12030.13,DUF3517,Family,5,267,406,35.1,7.5e-09,1,No_Clan
g11102.t1,42,99,42,100,PF13855.12,LRR_8,Repeat,1,60,61,27.1,3.4e-06,1,CL0022
g11130.t1,11,70,10,70,PF00226.36,DnaJ,Domain,2,63,63,82.1,3e-23,1,CL0392
g11131.t1,62,442,62,460,PF00916.26,Sulfate_transp,Family,1,361,380,83.9,1.2e-23,1,CL0062
g11131.t1,750,838,749,841,PF00027.35,cNMP_binding,Domain,2,85,89,43.1,4e-11,1,CL0029
g11132.t1,76,237,72,242,PF00270.35,DEAD,Domain,6,162,167,26.6,5.4e-06,1,CL0023
g11132.t1,297,431,293,432,PF00271.37,Helicase_C,Domain,5,109,110,49.8,4.5e-13,1,CL0023
g11132.t1,493,521,493,521,PF04408.29,HA2_N,Domain,1,29,29,34.6,1.9e-08,1,CL0123
g11132.t1,522,599,522,599,PF21010.2,HA2_C,Domain,1,77,77,41.6,1.7e-10,1,No_Clan
g11132.t1,678,759,678,762,PF07717.22,OB_NTP_bind,Domain,1,80,83,47.2,2.5e-12,1,CL0021
g11134.t1,102,473,98,489,PF00916.26,Sulfate_transp,Family,5,360,380,80.0,1.8e-22,1,CL0062
g11134.t1,548,680,543,684,PF01740.26,STAS,Domain,6,102,106,28.4,1.4e-06,1,CL0502
g11134.t1,735,821,734,822,PF00027.35,cNMP_binding,Domain,2,88,89,52.9,3.6e-14,1,CL0029
g11136.t1,76,235,72,241,PF00270.35,DEAD,Domain,6,161,167,26.3,6.8e-06,1,CL0023
g11136.t1,297,431,293,432,PF00271.37,Helicase_C,Domain,5,109,110,50.0,3.8e-13,1,CL0023
g11136.t1,493,521,493,521,PF04408.29,HA2_N,Domain,1,29,29,34.6,1.9e-08,1,CL0123
g11136.t1,522,599,522,599,PF21010.2,HA2_C,Domain,1,77,77,41.8,1.6e-10,1,No_Clan
g11136.t1,678,759,678,762,PF07717.22,OB_NTP_bind,Domain,1,80,83,50.1,3.2e-13,1,CL0021
g11137.t1,98,236,98,236,PF02630.20,SCO1-SenC,Family,1,134,134,144.2,3e-42,1,CL0172
g11137.t2,78,216,78,216,PF02630.20,SCO1-SenC,Family,1,134,134,144.5,2.4e-42,1,CL0172
g11138.t1,65,211,64,211,PF01257.25,2Fe-2S_thioredx,Family,2,145,145,199.4,3.1e-59,1,CL0172
g11139.t1,8,67,8,67,PF02320.21,UCR_hinge,Family,1,65,65,57.1,1.9e-15,1,No_Clan
g11139.t2,43,102,43,102,PF02320.21,UCR_hinge,Family,1,65,65,55.2,7.2e-15,1,No_Clan
g11140.t1,1,104,1,107,PF01283.24,Ribosomal_S26e,Family,1,103,108,161.0,1.3e-47,1,CL0839
g11143.t1,788,1149,782,1151,PF01504.24,PIP5K,Family,7,286,288,241.4,1.4e-71,1,CL0016
g11144.t1,84,162,77,167,PF12796.13,Ank_2,Repeat,9,84,90,37.2,4.4e-09,1,CL0465
g11144.t1,352,456,352,474,PF15294.11,Leu_zip,Family,1,104,275,54.1,2.1e-14,1,No_Clan
g11145.t1,109,170,107,171,PF12352.13,V-SNARE_C,Domain,4,65,66,62.0,6.4e-17,1,CL0445
g11146.t1,413,743,413,743,PF00069.31,Pkinase,Domain,1,263,263,163.2,9.9e-48,1,CL0016
g11147.t1,318,448,316,449,PF00781.29,DAGK_cat,Family,3,124,125,75.2,4.3e-21,1,CL0240
g11147.t1,587,677,577,678,PF19279.4,YegS_C,Domain,71,157,158,33.1,5.4e-08,1,CL0701
g11148.t1,15,106,13,107,PF00169.35,PH,Domain,3,104,105,71.4,9.9e-20,1,CL0266
g11151.t1,190,327,184,328,PF01284.28,MARVEL,Domain,10,134,135,35.3,1.4e-08,1,CL0396
g11152.t1,213,346,206,347,PF01284.28,MARVEL,Domain,10,134,135,33.8,4e-08,1,CL0396
g11156.t1,67,251,66,253,PF00689.26,Cation_ATPase_C,Family,2,173,175,131.3,4e-38,1,No_Clan
g11157.t1,5,131,2,134,PF00078.32,RVT_1,Domain,58,202,205,49.7,4.8e-13,1,CL0027
g11157.t1,211,314,210,317,PF17919.7,RT_RNaseH_2,Domain,2,97,100,50.2,2.7e-13,1,CL0219
g11157.t1,439,492,437,493,PF17921.7,Integrase_H2C2,Domain,4,57,59,29.4,8.3e-07,1,CL0361
g11157.t1,511,604,508,604,PF00665.32,rve,Domain,5,102,102,37.2,3.6e-09,1,CL0219
g11159.t1,204,325,198,339,PF00122.25,E1-E2_ATPase,Family,9,111,181,73.2,2.3e-20,1,No_Clan
g11159.t1,352,448,344,449,PF00122.25,E1-E2_ATPase,Family,102,180,181,33.6,3.3e-08,1,No_Clan
g11159.t1,542,625,526,626,PF13246.12,Cation_ATPase,Family,9,90,91,65.2,5.2e-18,1,CL0137
g11162.t1,22,251,20,251,PF00089.32,Trypsin,Domain,3,220,220,142.9,1.6e-41,1,CL0124
g11191.t1,29,252,29,252,PF00089.32,Trypsin,Domain,1,220,220,157.8,4.5e-46,1,CL0124
g11192.t1,66,274,61,274,PF00089.32,Trypsin,Domain,8,220,220,120.1,1.5e-34,1,CL0124
g11193.t1,28,253,28,253,PF00089.32,Trypsin,Domain,1,220,220,123.4,1.5e-35,1,CL0124
g11195.t1,29,249,27,249,PF00089.32,Trypsin,Domain,3,220,220,133.1,1.6e-38,1,CL0124
g11196.t1,29,248,29,248,PF00089.32,Trypsin,Domain,1,220,220,148.6,3e-43,1,CL0124
g11198.t1,187,248,183,249,PF01363.27,FYVE,Domain,8,66,67,48.5,9.2e-13,1,CL0229
g11198.t1,275,359,270,376,PF02893.26,GRAM,Domain,6,92,112,30.1,4.3e-07,1,CL0266
g11198.t1,491,662,490,662,PF16016.11,VASt,Domain,2,152,152,86.2,3.6e-24,1,CL0209
g11199.t1,268,593,267,594,PF04515.17,Choline_transpo,Family,2,325,326,234.0,3.1e-69,1,No_Clan
g11200.t1,99,499,85,509,PF00067.27,p450,Domain,37,438,462,145.9,2e-42,1,No_Clan
g11201.t1,7,135,1,141,PF10354.15,BMT5-like,Domain,24,154,168,98.6,6.3e-28,1,CL0063
g11204.t1,28,67,28,80,PF13445.12,zf-RING_UBOX,Domain,1,30,39,30.1,4.5e-07,1,CL0229
g11204.t1,314,392,310,393,PF00787.29,PX,Domain,5,83,84,68.7,6.2e-19,1,No_Clan
g11209.t1,69,104,66,104,PF00400.38,WD40,Repeat,4,39,39,40.4,3.4e-10,1,CL0186
g11209.t1,201,237,199,237,PF00400.38,WD40,Repeat,3,39,39,27.4,4.5e-06,1,CL0186
g11209.t1,289,325,287,325,PF00400.38,WD40,Repeat,3,39,39,37.8,2.3e-09,1,CL0186
g11210.t1,25,88,24,88,PF13499.12,EF-hand_7,Domain,2,67,67,62.7,3.9e-17,1,CL0220
g11210.t1,97,161,97,161,PF13499.12,EF-hand_7,Domain,1,67,67,54.8,1.2e-14,1,CL0220
g11212.t1,36,285,34,307,PF00398.26,RrnaAD,Domain,4,235,263,159.1,1.4e-46,1,CL0063
g11213.t1,279,541,277,545,PF00069.31,Pkinase,Domain,3,257,263,171.7,2.5e-50,1,CL0016
g11214.t1,198,263,197,267,PF07714.23,PK_Tyr_Ser-Thr,Domain,2,71,258,38.1,1.3e-09,1,CL0016
g11214.t1,270,429,264,432,PF00069.31,Pkinase,Domain,101,257,263,115.8,2.7e-33,1,CL0016
g11215.t1,3,119,1,131,PF00689.26,Cation_ATPase_C,Family,49,154,175,56.3,4.4e-15,1,No_Clan
g11216.t1,24,166,23,166,PF00056.29,Ldh_1_N,Domain,2,141,141,151.9,1.5e-44,1,CL0063
g11216.t1,168,330,168,331,PF02866.23,Ldh_1_C,Domain,1,173,174,156.5,8.3e-46,1,CL0341
g11217.t1,283,547,282,550,PF00069.31,Pkinase,Domain,2,258,263,174.8,2.9e-51,1,CL0016
g11218.t1,237,268,232,268,PF13639.12,zf-RING_2,Domain,13,44,44,38.6,1.2e-09,1,CL0229
g11219.t1,234,265,229,265,PF13639.12,zf-RING_2,Domain,12,44,44,36.6,5.4e-09,1,CL0229
g11221.t1,7,217,6,231,PF05477.16,SURF2,Family,2,208,242,153.9,6.6e-45,1,CL0131
g11222.t1,79,234,78,241,PF04055.27,Radical_SAM,Domain,2,158,166,84.3,1.4e-23,1,CL0036
g11222.t1,252,345,252,345,PF06968.18,BATS,Domain,1,88,88,85.8,2.2e-24,1,No_Clan
g11227.t1,599,759,599,760,PF00078.32,RVT_1,Domain,1,204,205,121.6,4.6e-35,1,CL0027
g11227.t1,848,951,848,951,PF17917.7,RT_RNaseH,Domain,1,105,105,130.1,4.3e-38,1,CL0219
g11227.t1,1460,1518,1459,1518,PF17921.7,Integrase_H2C2,Domain,2,59,59,51.4,1.1e-13,1,CL0361
g11227.t2,259,317,258,317,PF17921.7,Integrase_H2C2,Domain,2,59,59,53.0,3.6e-14,1,CL0361
g11228.t1,55,114,54,114,PF18488.6,WYL_3,Domain,5,63,63,81.3,6.2e-23,1,CL0807
g11229.t1,71,235,57,249,PF01852.25,START,Domain,19,186,207,83.3,1.9e-23,1,CL0209
g11231.t1,1,324,1,326,PF24805.1,EIF3I,Repeat,1,322,324,460.1,4.7e-138,1,CL0186
g11251.t1,17,84,15,85,PF16209.10,PhoLip_ATPase_N,Family,3,66,67,66.9,1.3e-18,1,No_Clan
g11251.t1,555,653,540,655,PF13246.12,Cation_ATPase,Family,15,88,91,46.9,2.8e-12,1,CL0137
g11251.t1,677,775,635,783,PF00702.32,Hydrolase,Domain,52,135,191,26.7,8.4e-06,1,CL0137
g11251.t1,927,1168,927,1168,PF16212.11,PhoLip_ATPase_C,Family,1,251,251,233.1,5.4e-69,1,CL0137
g11252.t1,6,65,6,65,PF13691.12,Lactamase_B_4,Domain,1,63,63,63.1,1.8e-17,1,CL0381
g11252.t1,451,666,450,666,PF12706.13,Lactamase_B_2,Domain,4,200,200,50.4,2.6e-13,1,CL0381
g11253.t1,210,524,209,524,PF01008.23,IF-2B,Family,2,280,280,231.1,1.9e-68,1,CL0063
g11257.t1,145,406,144,407,PF00664.28,ABC_membrane,Family,2,273,274,74.5,1.5e-20,1,CL0241
g11257.t1,475,631,475,632,PF00005.33,ABC_tran,Domain,1,136,137,89.3,4.4e-25,1,CL0023
g11257.t1,748,1029,747,1034,PF00664.28,ABC_membrane,Family,2,269,274,77.0,2.5e-21,1,CL0241
g11257.t1,1106,1256,1106,1257,PF00005.33,ABC_tran,Domain,1,136,137,73.4,3.3e-20,1,CL0023
g11263.t1,130,286,129,289,PF00005.33,ABC_tran,Domain,2,134,137,56.6,5.2e-15,1,CL0023
g11263.t1,320,395,319,622,PF19055.6,ABC2_membrane_7,Family,2,78,410,27.3,2.1e-06,1,CL0181
g11263.t1,456,658,454,659,PF01061.29,ABC2_membrane,Domain,3,210,211,115.5,3e-33,1,CL0181
g11263.t1,781,928,781,928,PF00005.33,ABC_tran,Domain,1,137,137,65.3,1.1e-17,1,CL0023
g11263.t1,957,1023,957,1042,PF19055.6,ABC2_membrane_7,Family,1,60,410,27.3,2e-06,1,CL0181
g11263.t1,1075,1285,1074,1286,PF01061.29,ABC2_membrane,Domain,2,210,211,147.4,5.3e-43,1,CL0181
g11264.t1,132,288,131,291,PF00005.33,ABC_tran,Domain,2,134,137,58.1,1.8e-15,1,CL0023
g11264.t1,322,419,321,620,PF19055.6,ABC2_membrane_7,Family,2,99,410,37.0,2.4e-09,1,CL0181
g11264.t1,458,660,456,661,PF01061.29,ABC2_membrane,Domain,3,210,211,118.2,4.6e-34,1,CL0181
g11264.t1,781,928,781,928,PF00005.33,ABC_tran,Domain,1,137,137,65.8,7.7e-18,1,CL0023
g11264.t1,957,1034,957,1040,PF19055.6,ABC2_membrane_7,Family,1,71,410,30.4,2.4e-07,1,CL0181
g11264.t1,1075,1286,1074,1286,PF01061.29,ABC2_membrane,Domain,2,211,211,147.5,4.9e-43,1,CL0181
g11265.t1,126,282,125,285,PF00005.33,ABC_tran,Domain,2,134,137,58.1,1.8e-15,1,CL0023
g11265.t1,316,410,315,609,PF19055.6,ABC2_membrane_7,Family,2,97,410,37.7,1.4e-09,1,CL0181
g11265.t1,452,654,450,655,PF01061.29,ABC2_membrane,Domain,3,210,211,118.2,4.6e-34,1,CL0181
g11265.t1,778,925,778,925,PF00005.33,ABC_tran,Domain,1,137,137,66.0,6.5e-18,1,CL0023
g11265.t1,954,1031,954,1039,PF19055.6,ABC2_membrane_7,Family,1,71,410,27.5,1.8e-06,1,CL0181
g11265.t1,1072,1283,1071,1283,PF01061.29,ABC2_membrane,Domain,2,211,211,146.5,9.7e-43,1,CL0181
g11266.t1,126,282,125,285,PF00005.33,ABC_tran,Domain,2,134,137,58.1,1.8e-15,1,CL0023
g11266.t1,316,410,315,444,PF19055.6,ABC2_membrane_7,Family,2,97,410,45.0,9e-12,1,CL0181
g11266.t1,452,654,450,655,PF01061.29,ABC2_membrane,Domain,3,210,211,118.2,4.6e-34,1,CL0181
g11266.t1,778,925,778,925,PF00005.33,ABC_tran,Domain,1,137,137,65.9,7e-18,1,CL0023
g11266.t1,954,1031,954,1039,PF19055.6,ABC2_membrane_7,Family,1,71,410,27.5,1.8e-06,1,CL0181
g11266.t1,1072,1283,1071,1283,PF01061.29,ABC2_membrane,Domain,2,211,211,146.7,8.8e-43,1,CL0181
g11274.t1,141,397,122,409,PF00150.24,Cellulase,Domain,17,241,272,38.4,1.2e-09,1,CL0036
g11274.t1,546,610,544,611,PF07983.18,X8,Domain,3,75,76,41.9,1.5e-10,1,No_Clan
g11275.t1,116,279,107,280,PF13385.13,Laminin_G_3,Domain,15,150,151,35.5,1.4e-08,1,CL0004
g11276.t1,132,289,132,292,PF00005.33,ABC_tran,Domain,1,134,137,56.6,5.4e-15,1,CL0023
g11276.t1,323,417,322,454,PF19055.6,ABC2_membrane_7,Family,2,97,410,38.4,8.6e-10,1,CL0181
g11276.t1,459,661,457,662,PF01061.29,ABC2_membrane,Domain,3,210,211,119.7,1.5e-34,1,CL0181
g11276.t1,785,932,785,932,PF00005.33,ABC_tran,Domain,1,137,137,67.0,3.2e-18,1,CL0023
g11276.t1,961,1039,961,1050,PF19055.6,ABC2_membrane_7,Family,1,72,410,29.2,5.5e-07,1,CL0181
g11276.t1,1079,1290,1078,1290,PF01061.29,ABC2_membrane,Domain,2,211,211,155.8,1.4e-45,1,CL0181
