,chr,start,end,zoospore,germinating cyst,mycelia_48h,mycelia_96,Early infection,Late infection,compartment
g20231,HiC_scaffold_4,2214330,2215077,104.7712985,51.14434731,55.52690873,33.15417247,33.23175489,20.61395348,A
g20232,HiC_scaffold_4,2215204,2216290,7.609549438,0.036497633,0.390670177,0.233831814,0.195724377,0.097888065,A
g20233,HiC_scaffold_4,2217200,2217971,4.081406394,0,0.046637273,0.032327626,0.035670154,0,A
g20234,HiC_scaffold_4,2218191,2220891,105.8299998,30.07243206,7.951961612,7.033166066,6.861494843,8.81415677,A
g20235,HiC_scaffold_4,2221499,2222695,36.95894603,47.54361864,45.02281691,29.92518232,24.36262417,4.628846501,A
g20236,HiC_scaffold_4,2222776,2223854,20.50730638,13.72348795,23.08489824,24.73117502,15.74256794,17.46751044,A
g20237,HiC_scaffold_4,2224373,2226737,0,0,0.027572619,15.97699882,10.19786784,8.366318995,A
g20239,HiC_scaffold_4,2228487,2229528,12.96441722,24.18506607,20.61308641,43.77524909,33.9397339,28.82464333,A
g20240,HiC_scaffold_4,2230479,2231580,191.5682205,56.22070604,43.25663688,64.74363414,81.74964632,126.6962726,A
g20241,HiC_scaffold_4,2231813,2232881,41.23267157,0.380166878,1.565115305,2.846056079,2.224164404,3.329293607,A
g20242,HiC_scaffold_4,2233077,2233782,3.429735329,0.147169086,1.051222363,1.17416035,1.20967465,1.13515731,A
g20243,HiC_scaffold_4,2233796,2234532,8.591265951,2.433001883,4.423260973,2.795318746,2.572276136,4.487082204,A
g20244,HiC_scaffold_4,2234952,2236785,20.30759129,8.021903542,7.879893645,8.01921054,7.828883854,12.19054262,A
g20245,HiC_scaffold_4,2236832,2239466,4.139117862,3.954502932,4.166506791,5.236940675,4.425523643,4.777282714,A
g20246,HiC_scaffold_4,2240060,2241198,39.00057843,22.87419211,50.00685811,59.88555094,67.15069402,41.72172499,A
g20247,HiC_scaffold_4,2241354,2242773,80.44362001,72.2369944,46.90168877,155.6452537,188.4416306,138.3283588,A
g20248,HiC_scaffold_4,2243578,2246541,3.427852291,7.929861416,9.737789024,20.91652411,16.8574633,18.8788942,A
g20249,HiC_scaffold_4,2247417,2249670,2.635605254,5.600794008,6.614854839,4.129638005,4.617607405,6.336531521,A
g20250,HiC_scaffold_4,2250794,2252267,6.024378553,34.06420368,11.07891538,18.64277125,14.87237373,13.86999912,A
g20251,HiC_scaffold_4,2252783,2253185,504.7635625,1937.222275,1512.708332,691.5859649,859.1924933,486.1502175,A
g20252,HiC_scaffold_4,2253690,2256707,36.62024338,25.98715681,13.90707697,11.95446948,10.07109482,9.944500274,A
g20277,HiC_scaffold_4,2331227,2332277,0,0.03774898,0,3.927827086,2.848478309,2.678838599,A
g20278,HiC_scaffold_4,2332617,2335626,10.30242849,8.095939023,6.71162204,4.095524449,3.82864277,2.875541541,A
g20279,HiC_scaffold_4,2335750,2338790,4.332507523,1.555106602,1.254721301,2.021802231,1.404475437,1.550228246,A
g20280,HiC_scaffold_4,2339458,2340640,3.831415671,0.270600424,0.484017265,0.601023464,0.548496313,0.17987553,A
g20281,HiC_scaffold_4,2341242,2342466,2.384369899,2.138678026,2.301112915,3.649430043,4.060104805,3.036009191,A
g20282,HiC_scaffold_4,2343995,2345219,3.368674917,0.293697819,0.146884549,0.352568451,0.790596636,0.607708385,A
g20283,HiC_scaffold_4,2347897,2348329,2.224105962,3.066092054,4.938362946,0,0,0,A
g20284,HiC_scaffold_4,2349232,2350489,126.1407753,9.774325378,9.781522191,19.74954033,24.25458491,61.21695731,A
g20285,HiC_scaffold_4,2352351,2353113,4.182683005,7.810459303,9.78717227,8.608068944,8.988923837,9.340723584,A
g20287,HiC_scaffold_4,2355026,2356854,2.601306517,3.119823777,2.051791341,2.493072966,2.991847656,3.386821375,A
g20288,HiC_scaffold_4,2357007,2358403,228.044862,4.601668304,2.967822087,15.90760823,13.10704895,33.50458945,A
g20289,HiC_scaffold_4,2359295,2360528,9.08453374,3.984584594,4.93089741,12.51308719,7.077508907,14.56999548,A
g20290,HiC_scaffold_4,2360794,2361984,2.502193271,0.63412256,1.811104492,1.579579525,0.978321224,0.983170703,A
g20291,HiC_scaffold_4,2362101,2363491,0.657438621,0.064009517,0.594195317,5.265088885,5.164708191,9.101400855,A
g20292,HiC_scaffold_4,2363588,2364913,3.564331141,2.485620473,2.249887881,8.837667323,5.35330166,6.235944728,A
g20293,HiC_scaffold_4,2365269,2366730,10.86701991,5.864517847,5.887882854,7.428392656,5.985192469,8.973049111,A
g20294,HiC_scaffold_4,2366798,2368503,11.53126312,1.088792727,4.527770706,2.366808187,1.964422709,3.992911361,A
g20295,HiC_scaffold_4,2369078,2370632,13.18214884,9.357982318,10.69341683,4.476916547,9.195448877,2.993842283,A
g20296,HiC_scaffold_4,2370983,2373581,0.525900308,0.524029996,1.520534945,2.272321125,1.672392818,4.332953133,A
g20297,HiC_scaffold_4,2374094,2374676,2.989368962,16.5131641,15.64260323,7.779968957,6.104216293,19.89843927,A
g20298,HiC_scaffold_4,2377504,2378988,26.89806194,4.510112566,3.477121928,12.33062811,8.0165997,22.60604544,A
g20299,HiC_scaffold_4,2379135,2381274,22.61262574,14.69110373,5.249900783,15.00284969,11.74502138,11.34734441,A
g20300,HiC_scaffold_4,2381293,2382497,2.868151789,1.399609252,0.326666559,1.49191185,0.698277529,0.928509331,A
g20301,HiC_scaffold_4,2384036,2385392,0.225764248,0.029230405,0,9.97870317,11.12038084,12.32467803,A
g20302,HiC_scaffold_4,2385757,2386810,5.022912696,0.835969844,0.710241074,6.320135549,0.740208463,0.907130023,A
g20303,HiC_scaffold_4,2387327,2389430,758.4622492,177.0672281,147.5672394,75.80163384,58.01305529,45.0047966,A
g20304,HiC_scaffold_4,2390091,2391147,63.46764104,27.82202031,21.29138669,16.30607772,11.5173458,5.278662763,A
g20305,HiC_scaffold_4,2391481,2392534,0.46560765,0.114234018,0,11.02784398,0.917972479,1.763487751,A
g20306,HiC_scaffold_4,2392819,2395536,0,0,0.101457688,0.2225728,0.079369953,0.459753693,A
g20309,HiC_scaffold_4,2404267,2405396,0,0.112000392,0.164411259,1.793006711,0.853769045,1.679515254,A
g20310,HiC_scaffold_4,2406239,2406901,0,0,0.126003902,0.089335484,0.04928618,0.285214429,A
g20311,HiC_scaffold_4,2407405,2408092,1.097549286,0.756056742,0.104679295,0.449033335,0.15857568,0.463769009,A
g20312,HiC_scaffold_4,2408551,2409568,3.992131105,2.670745626,1.830481735,3.728846717,2.646561373,4.215929248,A
g20313,HiC_scaffold_4,2409612,2410332,14.86927513,7.967753152,4.304233893,6.294637619,3.181018202,5.402122378,A
g20314,HiC_scaffold_4,2410987,2411935,1.284363284,0.252318259,0,2.795430088,1.316491013,1.959137773,A
g20315,HiC_scaffold_4,2412027,2413058,0.196651299,0.041159324,0.110350483,0.55327861,1.622092222,1.047425898,A
g20317,HiC_scaffold_4,2415620,2416748,0.034503877,0.071499993,0.220294652,3.063473208,1.808564723,3.009189607,A
g20318,HiC_scaffold_4,2417591,2418254,0,0,0.316447478,0.044667742,0,0.285214429,A
g20319,HiC_scaffold_4,2418757,2419474,2.22153745,0.894112323,0.198361022,1.349346331,0.30536715,0.962429332,A
g20320,HiC_scaffold_4,2419902,2421672,9.803319513,5.495625689,3.848734109,5.657511554,4.46081748,6.206535382,A
g20321,HiC_scaffold_4,2422337,2423285,1.48596394,0.04181058,0.112942789,2.494787528,1.315367319,1.231878471,A
g20322,HiC_scaffold_4,2423904,2424408,0,0.081380084,0.071343924,1.100400133,1.596846578,0.947934445,A
g20323,HiC_scaffold_4,2426456,2427634,61.0726366,2.233238802,0.801468822,1.777631198,1.771356615,1.473607882,A
g20324,HiC_scaffold_4,2428081,2428793,179.5128153,55.03304069,20.04367314,75.3284026,48.9073751,37.99298525,A
g20325,HiC_scaffold_4,2428999,2430847,21.60861599,6.964557709,7.13586937,2.739813766,24.41728398,3.59146226,A
g20327,HiC_scaffold_4,2435214,2436253,0,0.165151789,0,0,0,0,A
g20330,HiC_scaffold_4,2451493,2451778,0,0,0.123351189,0,0,0,A
g20332,HiC_scaffold_4,2454688,2455750,0,0.037322438,0,0,0,0,A
g20337,HiC_scaffold_4,2466385,2467447,0,0.037322438,0,0,0,0,A
g20340,HiC_scaffold_4,2475694,2476756,0,0.054038949,0,0,0,0,A
g20344,HiC_scaffold_4,2496551,2498420,0,0.021207292,0,0,0,0,A
g20346,HiC_scaffold_4,2510992,2512619,38.9268287,15.23284511,12.00544873,22.37612686,15.84477875,13.4983681,A
g20347,HiC_scaffold_4,2514400,2515474,2.031540607,0.112000392,0.26485075,1.29388678,0.252100407,0.197963573,A
g20348,HiC_scaffold_4,2515518,2517645,3.13353628,3.366474547,2.163820709,8.750417855,12.26462031,10.33058369,A
g20349,HiC_scaffold_4,2518295,2521052,47.1004723,37.61367112,47.78344159,17.18528102,21.6053889,22.87083154,A
g20350,HiC_scaffold_4,2521313,2522646,5.92079126,13.81381699,5.852221966,11.26496582,9.684083459,8.758383349,A
g20351,HiC_scaffold_4,2522686,2525001,5.272364578,5.243272859,7.936564747,15.29666192,11.00788121,13.65421875,A
g20352,HiC_scaffold_4,2525911,2528935,0.527885845,0.039321855,0.070813336,2.211707914,1.573438119,1.544633981,A
g20353,HiC_scaffold_4,2529102,2530362,4.481859752,3.797421871,4.504479753,4.436904742,3.245789217,3.5181709,A
g20354,HiC_scaffold_4,2530847,2534144,28.18437915,0.953964074,0.489539521,3.693990348,3.525295341,1.954385037,A
g20355,HiC_scaffold_4,2534213,2535701,29.78190499,16.24287234,21.50812407,23.60123628,19.79467192,25.64920267,A
g20356,HiC_scaffold_4,2535846,2539386,3.829828151,0.636985557,0.67424102,1.109138606,0.767018801,0.785049066,A
g20357,HiC_scaffold_4,2539387,2540378,7.066663789,0.519203006,0.496488743,0.745524277,0.655926032,0.307951316,A
g20358,HiC_scaffold_4,2540588,2542169,5.017242422,24.72182977,64.2998238,16.6947775,18.09397266,19.47979539,A
g20359,HiC_scaffold_4,2542346,2544476,129.0605859,187.9251615,122.7510788,125.9177311,128.6650885,66.50223217,A
g20360,HiC_scaffold_4,2545880,2547329,26.22535862,9.925396588,47.46722772,17.91032498,31.74403307,10.11051628,A
g20361,HiC_scaffold_4,2547558,2547864,24.49861366,8.389125521,20.45587589,24.58139507,17.92019042,13.00951414,A
g20362,HiC_scaffold_4,2547998,2548810,17.61245994,2.660270087,4.668364514,9.503433042,7.726145828,8.769360664,A
g20363,HiC_scaffold_4,2549445,2550312,0.044890857,0,0.164967822,8.1853989,6.160252184,7.163629161,A
g20365,HiC_scaffold_4,2552885,2553419,195.1615809,132.3797403,975.1147431,119.1035001,907.6206912,700.574311,B
g20366,HiC_scaffold_4,2554455,2554989,140.9110743,95.73795386,731.9932553,155.8639073,985.572677,771.7307974,B
g20367,HiC_scaffold_4,2556064,2556436,577.6340455,1613.056565,775.7147962,743.9325699,1262.040512,403.9834544,B
g20368,HiC_scaffold_4,2556685,2557519,6.272343326,55.83863547,79.6031972,50.43056683,58.23906784,53.83510106,B
g20369,HiC_scaffold_4,2557601,2559771,4.482809697,13.69146942,20.64797731,9.466514915,7.492813933,6.909334168,B
g20370,HiC_scaffold_4,2559883,2561248,70.58672851,0.413599958,2.504183122,2.297550226,0.791862875,4.665315821,B
g20374,HiC_scaffold_4,2592268,2592844,0,0.071207574,0,0,0,0,A
g20385,HiC_scaffold_4,2634560,2637437,13.82461846,19.96575763,7.606137936,16.94472338,14.27032058,17.35760085,A
g20386,HiC_scaffold_4,2637569,2639096,140.2357585,27.10132148,16.04541536,26.37247463,30.87621225,40.27241292,A
g20387,HiC_scaffold_4,2640108,2641917,9.062004724,0.353620455,0.668275981,3.10812058,2.117562977,4.577353213,A
g20388,HiC_scaffold_4,2642101,2643109,41.47139823,33.16019669,17.69164092,17.33654188,32.76955986,16.90431836,A
g20389,HiC_scaffold_4,2643545,2645031,16.76120169,24.16417249,31.05702735,466.7056114,176.6863571,216.3164558,A
g20390,HiC_scaffold_4,2645198,2646969,18.71904512,23.88626554,16.36809439,40.78411646,29.54241446,32.15627367,A
g20391,HiC_scaffold_4,2647156,2647917,9.743770663,8.061737899,9.668208138,39.10669789,31.7542572,42.77455431,A
g20392,HiC_scaffold_4,2648031,2649133,6.154742508,2.571738845,3.462425235,13.70377958,8.760319163,11.56745341,A
g20393,HiC_scaffold_4,2649279,2650445,4.681663268,1.379623287,3.035548014,3.010544775,2.022186134,2.800716105,A
g20394,HiC_scaffold_4,2650617,2652103,6.648000118,9.328641506,16.19654132,9.235557066,13.31410589,8.434572029,A
g20395,HiC_scaffold_4,2652299,2653214,28.69044162,109.0600647,112.4129849,49.19526249,100.9653349,37.46746284,A
g20396,HiC_scaffold_4,2654317,2655142,2.095763419,1.862381419,2.232619053,8.790341049,5.028582873,7.519009187,A
g20397,HiC_scaffold_4,2655331,2657857,50.08657149,1.962656521,10.55395142,34.06989955,13.45606271,27.24590773,A
g20398,HiC_scaffold_4,2659818,2660655,2.605404886,3.827973173,6.984061466,4.188108696,2.301061333,4.820782037,A
g20399,HiC_scaffold_4,2661634,2662105,0.161567993,0.084153778,0,1.250354498,1.149706315,1.013692046,A
g20400,HiC_scaffold_4,2663085,2663652,1.654611809,1.78169065,2.382956088,0.541306498,0.714406514,0.655119086,A
g20401,HiC_scaffold_4,2664079,2664790,4.537759912,2.666682667,3.958024559,4.726574866,4.093569175,4.254688326,A
g20402,HiC_scaffold_4,2664914,2667599,57.21864802,109.0965544,83.15913594,44.07602928,35.10404914,19.43672746,A
g20403,HiC_scaffold_4,2667907,2668793,18.21801954,5.466247897,30.44088264,13.34947666,14.16229413,19.72575521,A
g20404,HiC_scaffold_4,2669460,2671854,17.11464987,0.55944479,22.46497536,44.20290152,39.57062146,47.9573372,A
g20405,HiC_scaffold_4,2672060,2673498,39.88583707,61.90617953,92.83163002,71.12532564,55.33509937,67.78782267,A
g20406,HiC_scaffold_4,2673662,2676212,9.327359825,3.247212107,5.094149207,11.17773847,11.7177747,15.67597714,A
g20407,HiC_scaffold_4,2676384,2677702,7.815948892,3.237093394,3.995099089,4.341055913,4.097924756,3.978813221,A
g20408,HiC_scaffold_4,2677779,2678867,2.448666947,7.751937431,7.373223818,15.02122298,14.43192604,20.91323212,A
g20409,HiC_scaffold_4,2679018,2679456,68.83072352,232.3963266,182.828624,349.7788655,340.3542985,233.2671403,A
g20410,HiC_scaffold_4,2679704,2682565,6.855670204,8.796858701,11.20802786,25.37948664,29.61627425,33.73512529,A
g20411,HiC_scaffold_4,2683035,2683452,12.46508405,19.19634476,14.10459661,45.49302864,56.47257937,47.19017619,A
g20412,HiC_scaffold_4,2685713,2686694,6.065457888,2.041293034,2.542865104,9.671580076,11.17413886,11.95604595,A
g20415,HiC_scaffold_4,2710208,2713625,93.35944397,79.3617056,19.6437891,98.02650722,49.56046507,47.47575233,A
g20416,HiC_scaffold_4,2715210,2716755,78.29034524,241.6750805,122.8716038,475.7772179,422.8621461,345.1333188,A
g20417,HiC_scaffold_4,2717195,2718824,1.991528666,2.461767698,13.22209853,11.37105349,19.60003967,9.209060583,A
g20418,HiC_scaffold_4,2719113,2719706,93.98951944,602.4510583,318.2506435,652.9514591,725.5811654,418.142263,A
g20419,HiC_scaffold_4,2719890,2720319,23.31340258,20.83025626,28.22429511,18.94337896,24.67036927,15.34556882,A
g20420,HiC_scaffold_4,2720513,2723016,30.92831578,17.45387904,37.64725102,16.93610719,22.0445167,26.31618036,A
g20421,HiC_scaffold_4,2729566,2734772,0.083798024,0,0,0.01006348,0.031880917,0.02080768,A
g20423,HiC_scaffold_4,2738608,2739196,4.440785228,13.81127004,7.647840292,20.53699351,19.8788897,17.67977977,A
g20424,HiC_scaffold_4,2740167,2742163,5.813243747,0.244067029,15.31006844,8.655961367,4.021591385,72.28858813,A
g20425,HiC_scaffold_4,2743696,2745062,10.84627842,15.2759087,17.29351276,32.97367894,23.4804404,56.58211428,A
g20426,HiC_scaffold_4,2745214,2746590,2.572966566,39.01814494,55.89703748,49.62451976,34.36240756,40.47550542,A
g20427,HiC_scaffold_4,2750409,2752590,7.617817954,0.899987179,15.22221429,12.17039845,7.123967398,34.94150863,B
g20428,HiC_scaffold_4,2753229,2754104,13.43889917,7.192735305,8.654483758,24.76385787,23.05807748,24.16740913,B
g20429,HiC_scaffold_4,2754305,2756564,2.954969705,11.46253757,40.80688867,23.64209871,15.35596466,20.04076761,B
g20430,HiC_scaffold_4,2756977,2758352,176.4509809,112.8861842,42.4489788,84.7207253,76.48472673,67.61429698,B
g20431,HiC_scaffold_4,2758693,2760253,17.11991372,5.115647307,8.453168418,9.970967594,5.671225159,11.05689469,B
g20432,HiC_scaffold_4,2761215,2764487,0,0.225030442,0.533926756,1.492684759,2.46844528,3.738430051,A
g20433,HiC_scaffold_4,2764593,2769242,1.297875074,1.802135404,0.996185742,2.158916706,3.148497111,5.04664374,A
g20434,HiC_scaffold_4,2769391,2769616,7.990655759,4.301439568,2.855193709,0.221552,0,0.70870959,A
g20435,HiC_scaffold_4,2770629,2772542,4.326597801,11.31571983,12.52143393,21.63427643,18.98142454,26.09338591,B
g20445,HiC_scaffold_4,2795559,2797128,2.310707999,2.599923519,6.112971449,24.78031826,18.01009173,28.70889005,B
g20446,HiC_scaffold_4,2800411,2802098,0,0,0.048921548,0.657085852,0.182738308,0.721485941,A
g20455,HiC_scaffold_4,2829810,2870341,0.778868311,0.83869955,2.85707688,3.256408634,2.492946027,3.386212722,B
g20456,HiC_scaffold_4,2870458,2874805,6.843381181,4.506910137,8.785167092,8.478438126,7.107449363,7.58590027,B
g20457,HiC_scaffold_4,2874923,2875940,17.28607883,7.481328879,16.06603217,13.25426737,9.4312608,11.37663858,B
g20458,HiC_scaffold_4,2878873,2879369,14.63754207,12.93945444,15.20721869,85.60474452,60.43327168,62.13994589,B
g20465,HiC_scaffold_4,2898712,2899816,0,0.037151778,0.032570052,168.9919087,190.6933483,233.0609591,A
g20466,HiC_scaffold_4,2899950,2901795,0.040301519,0.022230657,0.019054249,59.38421311,66.66329753,73.66510029,A
g20468,HiC_scaffold_4,2907401,2907776,0.915505257,5.063385713,11.16268312,2.064919966,2.57766672,3.962160232,A
g20469,HiC_scaffold_4,2908326,2908683,14.15003127,4076.320324,10599.00771,3752.601747,8954.68586,6272.473821,A
g20470,HiC_scaffold_4,2911439,2911796,9.008106353,3292.852954,7346.027822,32.79449294,68.87624474,60.54901924,B
g20471,HiC_scaffold_4,2912347,2914320,0,0,0.046686705,0.345553544,0.320217296,0.493708537,B
g20472,HiC_scaffold_4,2915061,2915436,0.906213409,5.693890895,10.05055627,6.290441013,11.0360435,14.30270677,B
g20473,HiC_scaffold_4,2915912,2916341,8.800252826,4645.369163,7868.135422,3161.463404,4903.79522,4859.377124,B
g20474,HiC_scaffold_4,2917599,2918178,10.45128724,865.4446939,1071.758227,211.2092638,723.0437391,75.63686471,B
g20475,HiC_scaffold_4,2918443,2919793,2.383434215,5.300977467,9.162036076,3.928344949,3.687618897,4.050571441,B
g20476,HiC_scaffold_4,2920003,2921371,1.772441124,4.852287501,5.644528606,4.595320299,5.231666831,4.850264779,B
g20477,HiC_scaffold_4,2921466,2922657,1.30179474,1.897258528,3.3839521,2.658082292,2.649800467,5.216395064,B
g20478,HiC_scaffold_4,2923494,2924061,7.559964685,377.4660327,419.9315131,488.4760116,769.9442519,325.5813599,B
g20479,HiC_scaffold_4,2925006,2925573,6.934992375,472.5606397,536.0772497,431.2157404,664.9119663,273.6159526,B
g20480,HiC_scaffold_4,2926953,2927313,1.996056749,215.6016417,401.3593413,202.6213516,322.6582059,118.7006398,B
g20481,HiC_scaffold_4,2928608,2929163,2.681579789,916.2871737,3759.36589,878.3680867,1470.736861,810.4360301,B
g20482,HiC_scaffold_4,2930023,2930560,56.98939992,8656.86984,16294.38106,8270.280164,10275.34972,8952.460249,B
g20483,HiC_scaffold_4,2930965,2932060,34.46522176,20.01016529,9.890601266,37.28341552,20.54666245,24.91892179,B
g20484,HiC_scaffold_4,2932499,2933210,1.921644162,2.314740649,9.1420083,53.1956106,64.98267739,29.71242003,B
g20485,HiC_scaffold_4,2933371,2933977,39.95973978,47.12660313,37.43268258,60.03186047,46.22888951,49.84701481,B
g20486,HiC_scaffold_4,2934046,2935235,9.957920252,18.40199697,27.1694572,25.01411421,16.24256952,17.11424325,B
g20487,HiC_scaffold_4,2935367,2936799,4.683149757,4.368305621,10.95631326,4.595982098,3.199320969,2.812186663,B
g20488,HiC_scaffold_4,2936944,2938220,10.2159617,1.604322424,3.091100764,6.397719784,4.530091685,4.725020451,B
g20489,HiC_scaffold_4,2938253,2942226,1.80165024,1.11667034,2.476897236,3.527266698,3.008736585,3.752314483,B
g20490,HiC_scaffold_4,2942328,2943411,0.802433294,0.926429301,2.146252046,5.165775896,4.487129757,6.618877601,B
g20491,HiC_scaffold_4,2943415,2944984,0.634958385,0.743152358,2.563584743,4.772131497,4.075417322,4.940331307,B
g20492,HiC_scaffold_4,2945151,2946514,1.830268659,0.180486524,0.235577039,4.807590389,4.204999403,3.853170906,B
g20494,HiC_scaffold_4,2946572,2949346,1.576227054,0.015971792,0.083387667,0.474412942,0.293640322,0.806388437,B
g20495,HiC_scaffold_4,2949450,2950137,51.92769707,11.10002784,7.632897551,26.6777741,13.9508682,16.84605313,B
g20496,HiC_scaffold_4,2950313,2950999,14.23960522,7.846676671,34.09398915,58.27935484,34.8455882,72.37762519,B
