chromosome	start	end	motif_id	sequence_name	strand	start.1	stop	anchor_annotation
HiC_scaffold_7	3785000	3790000	Myb_DNA-binding	327	-	3624	3632	TAD_83
HiC_scaffold_7	3785000	3790000	Myb_DNA-binding	327	-	3623	3633	TAD_83
HiC_scaffold_7	3785000	3790000	zf-C2H2	327	-	2723	2733	TAD_83
HiC_scaffold_7	3785000	3790000	zf-C2H2	327	-	3812	3822	TAD_83
HiC_scaffold_7	3785000	3790000	zf-C2H2	327	-	3812	3822	TAD_83
HiC_scaffold_7	3785000	3790000	bZIP_1	327	+	887	897	TAD_83
HiC_scaffold_7	3785000	3790000	BrkDBD	327	+	118	128	TAD_83
HiC_scaffold_7	3785000	3790000	Myb_DNA-binding	327	-	1195	1204	TAD_83
HiC_scaffold_8	285000	290000	Homeobox	328	-	2266	2276	
HiC_scaffold_8	285000	290000	zf-C2H2	328	-	887	897	
HiC_scaffold_8	285000	290000	Myb_DNA-binding	328	-	3364	3373	
HiC_scaffold_8	285000	290000	HSF_DNA-bind	328	-	2446	2455	
HiC_scaffold_8	285000	290000	bZIP_1	328	-	1371	1381	
HiC_scaffold_8	285000	290000	Myb_DNA-binding	328	+	3129	3138	
HiC_scaffold_8	285000	290000	bZIP_1	328	-	3476	3486	
HiC_scaffold_8	285000	290000	Myb_DNA-binding	328	-	3766	3775	
HiC_scaffold_8	285000	290000	HSF_DNA-bind	328	+	613	624	
HiC_scaffold_8	425000	430000	Homeobox	329	+	742	752	Boundary
HiC_scaffold_8	425000	430000	zf-C2H2	329	+	2121	2131	Boundary
HiC_scaffold_8	425000	430000	Homeobox	329	+	1755	1765	Boundary
HiC_scaffold_8	425000	430000	bZIP_1	329	+	1637	1647	Boundary
HiC_scaffold_8	425000	430000	zf-C2H2	329	+	3824	3835	Boundary
HiC_scaffold_8	510000	520000	bZIP_1	330	+	1041	1050	TAD_84
HiC_scaffold_8	510000	520000	HSF_DNA-bind	330	-	3218	3227	TAD_84
HiC_scaffold_8	510000	520000	HSF_DNA-bind	330	-	4789	4798	TAD_84
HiC_scaffold_8	510000	520000	Myb_DNA-binding	330	-	9557	9567	TAD_84
HiC_scaffold_8	510000	520000	bZIP_1	330	+	9161	9170	TAD_84
HiC_scaffold_8	510000	520000	HSF_DNA-bind	330	+	8776	8785	TAD_84
HiC_scaffold_8	510000	520000	bZIP_1	330	-	6855	6866	TAD_84
HiC_scaffold_8	510000	520000	CSD	330	-	7297	7306	TAD_84
HiC_scaffold_8	510000	520000	zf-C2H2	330	+	5069	5079	TAD_84
HiC_scaffold_8	510000	520000	bZIP_1	330	-	2285	2294	TAD_84
HiC_scaffold_8	510000	520000	HLH	330	-	9304	9313	TAD_84
HiC_scaffold_8	510000	520000	Myb_DNA-binding	330	+	2202	2211	TAD_84
HiC_scaffold_8	510000	520000	BrkDBD	330	-	6416	6426	TAD_84
HiC_scaffold_8	510000	520000	zf-C2H2	330	+	133	144	TAD_84
HiC_scaffold_8	510000	520000	bZIP_1	330	+	4582	4592	TAD_84
HiC_scaffold_8	570000	580000	CG-1	331	-	1280	1289	TAD_84
HiC_scaffold_8	570000	580000	zf-C2H2	331	+	1839	1847	TAD_84
HiC_scaffold_8	570000	580000	zf-C2H2	331	-	6417	6427	TAD_84
HiC_scaffold_8	570000	580000	zf-C2H2	331	-	6414	6427	TAD_84
HiC_scaffold_8	570000	580000	HLH	331	+	2840	2849	TAD_84
HiC_scaffold_8	570000	580000	bZIP_1	331	-	7462	7471	TAD_84
HiC_scaffold_8	570000	580000	HSF_DNA-bind	331	+	5049	5058	TAD_84
HiC_scaffold_8	570000	580000	bZIP_1	331	-	9077	9087	TAD_84
HiC_scaffold_8	570000	580000	bZIP_1	331	-	9077	9088	TAD_84
HiC_scaffold_8	570000	580000	bZIP_1	331	-	4411	4420	TAD_84
HiC_scaffold_8	570000	580000	Myb_DNA-binding	331	-	4853	4862	TAD_84
HiC_scaffold_8	1050000	1060000	HTH_psq	332	-	9879	9887	TAD_84
HiC_scaffold_8	1050000	1060000	bZIP_1	332	-	6553	6562	TAD_84
HiC_scaffold_8	1050000	1060000	bZIP_1	332	-	9841	9850	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	-	7459	7470	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	+	3533	3546	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	-	3537	3550	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	-	1733	1745	TAD_84
HiC_scaffold_8	1050000	1060000	Homeobox	332	+	4196	4206	TAD_84
HiC_scaffold_8	1050000	1060000	Homeobox	332	-	8210	8220	TAD_84
HiC_scaffold_8	1050000	1060000	bZIP_1	332	-	1241	1252	TAD_84
HiC_scaffold_8	1050000	1060000	zf-C2H2	332	-	4894	4904	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	-	1733	1743	TAD_84
HiC_scaffold_8	1050000	1060000	HLH	332	+	3445	3455	TAD_84
HiC_scaffold_8	1050000	1060000	bZIP_1	332	-	9840	9850	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	+	7456	7469	TAD_84
HiC_scaffold_8	1050000	1060000	HSF_DNA-bind	332	+	2912	2923	TAD_84
HiC_scaffold_8	1190000	1200000	Homeobox	333	+	202	212	TAD_84
HiC_scaffold_8	1190000	1200000	Homeobox	333	-	2788	2798	TAD_84
HiC_scaffold_8	1190000	1200000	zf-C2H2	333	+	7633	7643	TAD_84
HiC_scaffold_8	1190000	1200000	bZIP_1	333	-	1885	1893	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	+	1821	1833	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	+	3510	3522	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	-	594	606	TAD_84
HiC_scaffold_8	1190000	1200000	CENP-B_N	333	-	5840	5850	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	-	7865	7874	TAD_84
HiC_scaffold_8	1190000	1200000	Myb_DNA-binding	333	-	9231	9239	TAD_84
HiC_scaffold_8	1190000	1200000	Myb_DNA-binding	333	+	4972	4982	TAD_84
HiC_scaffold_8	1190000	1200000	bZIP_1	333	-	8836	8846	TAD_84
HiC_scaffold_8	1190000	1200000	bZIP_1	333	-	8836	8847	TAD_84
HiC_scaffold_8	1190000	1200000	CSD	333	-	5422	5431	TAD_84
HiC_scaffold_8	1190000	1200000	CSD	333	+	5422	5431	TAD_84
HiC_scaffold_8	1190000	1200000	zf-C2H2	333	-	4882	4892	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	+	1823	1833	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	+	3512	3522	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	-	594	604	TAD_84
HiC_scaffold_8	1190000	1200000	HLH	333	-	5422	5431	TAD_84
HiC_scaffold_8	1190000	1200000	HLH	333	+	5422	5431	TAD_84
HiC_scaffold_8	1190000	1200000	CENP-B_N	333	+	7192	7201	TAD_84
HiC_scaffold_8	1190000	1200000	CENP-B_N	333	-	6720	6729	TAD_84
HiC_scaffold_8	1190000	1200000	HLH	333	+	4503	4513	TAD_84
HiC_scaffold_8	1190000	1200000	HSF_DNA-bind	333	+	8408	8420	TAD_84
HiC_scaffold_8	1190000	1200000	Myb_DNA-binding	333	-	5868	5877	TAD_84
HiC_scaffold_8	1320000	1325000	zf-C2H2	334	-	4142	4152	TAD_84
HiC_scaffold_8	1320000	1325000	bZIP_1	334	-	2284	2293	TAD_84
HiC_scaffold_8	1320000	1325000	HSF_DNA-bind	334	+	3984	3996	TAD_84
HiC_scaffold_8	1320000	1325000	HLH	334	-	3708	3717	TAD_84
HiC_scaffold_8	1320000	1325000	HLH	334	+	841	850	TAD_84
HiC_scaffold_8	1320000	1325000	Myb_DNA-binding	334	-	254	264	TAD_84
HiC_scaffold_8	1320000	1325000	CSD	334	+	327	336	TAD_84
HiC_scaffold_8	1320000	1325000	HSF_DNA-bind	334	+	3986	3996	TAD_84
HiC_scaffold_8	1320000	1325000	bZIP_1	334	-	2283	2293	TAD_84
HiC_scaffold_8	1320000	1325000	Homeobox	334	-	1294	1304	TAD_84
HiC_scaffold_8	1365000	1370000	bZIP_1	335	+	936	945	TAD_84
HiC_scaffold_8	1365000	1370000	Myb_DNA-binding	335	+	767	775	TAD_84
HiC_scaffold_8	1365000	1370000	zf-C2H2	335	-	2659	2668	TAD_84
HiC_scaffold_8	1365000	1370000	zf-C2H2	335	+	2659	2668	TAD_84
HiC_scaffold_8	1365000	1370000	HLH	335	+	2379	2389	TAD_84
HiC_scaffold_8	1365000	1370000	zf-C2H2	335	+	2659	2668	TAD_84
HiC_scaffold_8	1365000	1370000	HSF_DNA-bind	335	-	392	404	TAD_84
HiC_scaffold_8	1365000	1370000	bZIP_1	335	+	771	781	TAD_84
HiC_scaffold_8	1510000	1520000	Homeobox	336	-	2116	2125	TAD_84
HiC_scaffold_8	1510000	1520000	zf-C2H2	336	-	9064	9074	TAD_84
HiC_scaffold_8	1510000	1520000	HSF_DNA-bind	336	-	5912	5924	TAD_84
HiC_scaffold_8	1510000	1520000	Myb_DNA-binding	336	+	1254	1263	TAD_84
HiC_scaffold_8	1510000	1520000	E2F_TDP	336	-	5482	5493	TAD_84
HiC_scaffold_8	1510000	1520000	CENP-B_N	336	+	304	314	TAD_84
HiC_scaffold_8	1510000	1520000	CENP-B_N	336	+	413	423	TAD_84
HiC_scaffold_8	1510000	1520000	HLH	336	+	4528	4537	TAD_84
HiC_scaffold_8	1510000	1520000	CSD	336	-	559	568	TAD_84
HiC_scaffold_8	1510000	1520000	zf-C2H2	336	-	3403	3413	TAD_84
HiC_scaffold_8	1510000	1520000	zf-C2H2	336	+	4277	4287	TAD_84
HiC_scaffold_8	1510000	1520000	HSF_DNA-bind	336	+	5913	5923	TAD_84
HiC_scaffold_8	1510000	1520000	CENP-B_N	336	+	2329	2340	TAD_84
HiC_scaffold_8	1510000	1520000	bZIP_1	336	-	6636	6646	TAD_84
HiC_scaffold_8	1510000	1520000	HSF_DNA-bind	336	-	5911	5922	TAD_84
HiC_scaffold_8	1510000	1520000	AP2	336	-	2933	2941	TAD_84
HiC_scaffold_8	1510000	1520000	AP2	336	-	2976	2984	TAD_84
HiC_scaffold_8	1520000	1530000	CG-1	337	+	5168	5177	TAD_84
HiC_scaffold_8	1520000	1530000	zf-C2H2	337	-	554	564	TAD_84
HiC_scaffold_8	1520000	1530000	HLH	337	-	2298	2307	TAD_84
HiC_scaffold_8	1520000	1530000	bZIP_1	337	-	8564	8573	TAD_84
HiC_scaffold_8	1520000	1530000	CSD	337	-	5843	5852	TAD_84
HiC_scaffold_8	1520000	1530000	zf-C2H2	337	+	1058	1068	TAD_84
HiC_scaffold_8	1520000	1530000	bZIP_1	337	-	5722	5731	TAD_84
HiC_scaffold_8	1520000	1530000	HLH	337	+	3984	3993	TAD_84
HiC_scaffold_8	1520000	1530000	Myb_DNA-binding	337	-	8156	8165	TAD_84
HiC_scaffold_8	1520000	1530000	HSF_DNA-bind	337	+	347	358	TAD_84
HiC_scaffold_8	1630000	1640000	CG-1	338	+	9229	9238	TAD_84
HiC_scaffold_8	1630000	1640000	Homeobox	338	-	653	662	TAD_84
HiC_scaffold_8	1630000	1640000	zf-C2H2	338	-	4613	4623	TAD_84
HiC_scaffold_8	1630000	1640000	HLH	338	-	6355	6364	TAD_84
HiC_scaffold_8	1630000	1640000	zf-C2H2	338	-	1890	1900	TAD_84
HiC_scaffold_8	1630000	1640000	zf-C2H2	338	+	5103	5113	TAD_84
HiC_scaffold_8	1630000	1640000	bZIP_1	338	-	9783	9792	TAD_84
HiC_scaffold_8	1630000	1640000	HLH	338	+	8042	8051	TAD_84
HiC_scaffold_8	1630000	1640000	HLH	338	+	9904	9913	TAD_84
HiC_scaffold_8	1630000	1640000	CENP-B_N	338	+	866	877	TAD_84
HiC_scaffold_8	1630000	1640000	HSF_DNA-bind	338	+	4408	4419	TAD_84
HiC_scaffold_8	1630000	1640000	AP2	338	-	1469	1477	TAD_84
HiC_scaffold_8	1790000	1795000	HSF_DNA-bind	339	+	3677	3686	TAD_84
HiC_scaffold_8	1790000	1795000	CSD	339	+	3592	3601	TAD_84
HiC_scaffold_8	1790000	1795000	CSD	339	+	4016	4025	TAD_84
HiC_scaffold_8	1790000	1795000	HLH	339	+	2798	2808	TAD_84
HiC_scaffold_8	1790000	1795000	zf-C2H2	339	-	3309	3318	TAD_84
HiC_scaffold_8	1875000	1880000	bZIP_1	340	+	1629	1638	TAD_84
HiC_scaffold_8	1875000	1880000	HSF_DNA-bind	340	+	3944	3956	TAD_84
HiC_scaffold_8	2300000	2305000	Myb_DNA-binding	341	+	995	1006	TAD_86
HiC_scaffold_8	2300000	2305000	zf-C2H2	341	-	582	594	TAD_86
HiC_scaffold_8	2300000	2305000	Myb_DNA-binding	341	+	870	880	TAD_86
HiC_scaffold_8	2300000	2305000	CENP-B_N	341	+	1996	2005	TAD_86
HiC_scaffold_8	2300000	2305000	BrkDBD	341	-	4175	4185	TAD_86
HiC_scaffold_8	2335000	2340000	zf-C2H2	342	+	3626	3634	TAD_86
HiC_scaffold_8	2335000	2340000	bZIP_1	342	+	3231	3242	TAD_86
HiC_scaffold_8	2335000	2340000	BrkDBD	342	-	3182	3192	TAD_86
HiC_scaffold_8	2335000	2340000	HSF_DNA-bind	342	-	3348	3360	TAD_86
HiC_scaffold_8	2335000	2340000	BrkDBD	342	-	3400	3409	TAD_86
HiC_scaffold_8	2370000	2380000	HTH_psq	343	-	8534	8542	TAD_86
HiC_scaffold_8	2370000	2380000	HTH_psq	343	-	8534	8542	TAD_86
HiC_scaffold_8	2370000	2380000	CG-1	343	+	4541	4550	TAD_86
HiC_scaffold_8	2370000	2380000	zf-C2H2	343	-	8356	8366	TAD_86
HiC_scaffold_8	2370000	2380000	Homeobox	343	-	9750	9760	TAD_86
HiC_scaffold_8	2370000	2380000	bZIP_1	343	+	5836	5845	TAD_86
HiC_scaffold_8	2370000	2380000	bZIP_1	343	-	5838	5847	TAD_86
HiC_scaffold_8	2370000	2380000	zf-C2H2	343	-	603	613	TAD_86
HiC_scaffold_8	2370000	2380000	HTH_psq	343	-	8533	8542	TAD_86
HiC_scaffold_8	2370000	2380000	bZIP_1	343	-	1632	1642	TAD_86
HiC_scaffold_8	2410000	2420000	Myb_DNA-binding	344	-	6155	6165	TAD_86
HiC_scaffold_8	2410000	2420000	CSD	344	-	3073	3082	TAD_86
HiC_scaffold_8	2410000	2420000	zf-C2H2	344	-	8145	8155	TAD_86
HiC_scaffold_8	2410000	2420000	CENP-B_N	344	+	5786	5795	TAD_86
HiC_scaffold_8	2410000	2420000	bZIP_1	344	-	9192	9202	TAD_86
HiC_scaffold_8	2410000	2420000	zf-C2H2	344	+	6628	6639	TAD_86
HiC_scaffold_8	2410000	2420000	bZIP_1	344	-	521	531	TAD_86
HiC_scaffold_8	2470000	2480000	CG-1	345	-	367	376	TAD_86
HiC_scaffold_8	2470000	2480000	CG-1	345	+	3857	3866	TAD_86
HiC_scaffold_8	2470000	2480000	Myb_DNA-binding	345	+	1065	1075	TAD_86
HiC_scaffold_8	2470000	2480000	Homeobox	345	-	47	57	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	6719	6731	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	5787	5797	TAD_86
HiC_scaffold_8	2470000	2480000	bZIP_1	345	-	4462	4471	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	+	4046	4055	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	+	3519	3531	TAD_86
HiC_scaffold_8	2470000	2480000	Myb_DNA-binding	345	+	3761	3770	TAD_86
HiC_scaffold_8	2470000	2480000	Myb_DNA-binding	345	+	1066	1075	TAD_86
HiC_scaffold_8	2470000	2480000	Myb_DNA-binding	345	+	1066	1074	TAD_86
HiC_scaffold_8	2470000	2480000	Myb_DNA-binding	345	+	1065	1075	TAD_86
HiC_scaffold_8	2470000	2480000	bZIP_1	345	+	727	737	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	2519	2529	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	6960	6970	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	8237	8246	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	+	3521	3531	TAD_86
HiC_scaffold_8	2470000	2480000	HLH	345	+	2806	2815	TAD_86
HiC_scaffold_8	2470000	2480000	HTH_psq	345	+	3120	3129	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	-	3961	3970	TAD_86
HiC_scaffold_8	2470000	2480000	zf-C2H2	345	+	8237	8246	TAD_86
HiC_scaffold_8	2470000	2480000	BrkDBD	345	-	3277	3287	TAD_86
HiC_scaffold_8	2470000	2480000	bZIP_1	345	-	9286	9296	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	-	3519	3530	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	+	4148	4159	TAD_86
HiC_scaffold_8	2470000	2480000	HSF_DNA-bind	345	+	5061	5072	TAD_86
HiC_scaffold_8	2730000	2740000	zf-C2H2	346	+	6353	6363	TAD_87
HiC_scaffold_8	2730000	2740000	zf-C2H2	346	-	6356	6366	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	+	8000	8009	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	+	3851	3863	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	-	3852	3864	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	-	3852	3862	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	+	3853	3863	TAD_87
HiC_scaffold_8	2730000	2740000	bZIP_1	346	-	133	147	TAD_87
HiC_scaffold_8	2730000	2740000	HSF_DNA-bind	346	+	3853	3864	TAD_87
HiC_scaffold_8	3120000	3130000	HTH_psq	347	-	8580	8588	TAD_87
HiC_scaffold_8	3120000	3130000	zf-C2H2	347	+	1642	1652	TAD_87
HiC_scaffold_8	3120000	3130000	Homeobox	347	+	8487	8497	TAD_87
HiC_scaffold_8	3120000	3130000	Myb_DNA-binding	347	+	5791	5800	TAD_87
HiC_scaffold_8	3120000	3130000	Myb_DNA-binding	347	+	482	492	TAD_87
HiC_scaffold_8	3120000	3130000	Myb_DNA-binding	347	-	8248	8258	TAD_87
HiC_scaffold_8	3120000	3130000	zf-C2H2	347	-	8916	8925	TAD_87
HiC_scaffold_8	3120000	3130000	HLH	347	-	253	262	TAD_87
HiC_scaffold_9	180000	185000	zf-C2H2	348	+	3272	3282	TAD_88
HiC_scaffold_9	180000	185000	zf-C2H2	348	-	3271	3281	TAD_88
HiC_scaffold_9	180000	185000	HSF_DNA-bind	348	+	1672	1681	TAD_88
HiC_scaffold_9	180000	185000	Homeobox	348	-	2223	2233	TAD_88
HiC_scaffold_9	180000	185000	Myb_DNA-binding	348	+	2184	2193	TAD_88
HiC_scaffold_9	180000	185000	CSD	348	+	3721	3730	TAD_88
HiC_scaffold_9	180000	185000	zf-C2H2	348	-	3767	3777	TAD_88
HiC_scaffold_9	180000	185000	HLH	348	+	3721	3730	TAD_88
HiC_scaffold_9	285000	290000	bZIP_1	349	+	837	846	TAD_88
HiC_scaffold_9	285000	290000	Myb_DNA-binding	349	-	1574	1584	TAD_88
HiC_scaffold_9	285000	290000	bZIP_1	349	+	1553	1564	TAD_88
HiC_scaffold_9	285000	290000	bZIP_1	349	+	2841	2851	TAD_88
HiC_scaffold_9	285000	290000	bZIP_1	349	+	2881	2895	TAD_88
HiC_scaffold_9	285000	290000	zf-C2H2	349	-	2940	2950	TAD_88
HiC_scaffold_9	285000	290000	Myb_DNA-binding	349	-	987	996	TAD_88
HiC_scaffold_9	890000	895000	Homeobox	350	+	771	781	TAD_90
HiC_scaffold_9	890000	895000	Myb_DNA-binding	350	+	2711	2721	TAD_90
HiC_scaffold_9	890000	895000	bZIP_1	350	-	4755	4765	TAD_90
HiC_scaffold_9	890000	895000	bZIP_1	350	-	4755	4766	TAD_90
HiC_scaffold_9	890000	895000	bZIP_1	350	-	2764	2774	TAD_90
HiC_scaffold_9	890000	895000	CSD	350	+	603	612	TAD_90
HiC_scaffold_9	890000	895000	HLH	350	+	603	612	TAD_90
HiC_scaffold_9	890000	895000	bZIP_1	350	-	1866	1877	TAD_90
HiC_scaffold_9	890000	895000	zf-C2H2	350	-	4740	4749	TAD_90
HiC_scaffold_9	1000000	1005000	Homeobox	351	+	2290	2300	TAD_90
HiC_scaffold_9	1000000	1005000	zf-C2H2	351	-	1880	1890	TAD_90
HiC_scaffold_9	1000000	1005000	zf-C2H2	351	-	71	81	TAD_90
HiC_scaffold_9	1000000	1005000	HSF_DNA-bind	351	+	3066	3078	TAD_90
HiC_scaffold_9	1000000	1005000	HLH	351	+	4687	4696	TAD_90
HiC_scaffold_9	1000000	1005000	HSF_DNA-bind	351	+	3068	3078	TAD_90
HiC_scaffold_9	1000000	1005000	zf-C2H2	351	-	3469	3480	TAD_90
HiC_scaffold_9	1000000	1005000	AP2	351	-	1815	1823	TAD_90
HiC_scaffold_9	1035000	1040000	HLH	352	+	3904	3913	TAD_90
HiC_scaffold_9	1035000	1040000	HLH	352	+	780	789	TAD_90
HiC_scaffold_9	1035000	1040000	HSF_DNA-bind	352	+	3926	3935	TAD_90
HiC_scaffold_9	1035000	1040000	HSF_DNA-bind	352	+	802	811	TAD_90
HiC_scaffold_9	1035000	1040000	bZIP_1	352	-	2005	2015	TAD_90
HiC_scaffold_9	1035000	1040000	bZIP_1	352	-	2005	2016	TAD_90
HiC_scaffold_9	1035000	1040000	bZIP_1	352	-	3279	3288	TAD_90
HiC_scaffold_9	1035000	1040000	bZIP_1	352	-	2290	2300	TAD_90
HiC_scaffold_9	1035000	1040000	zf-C2H2	352	-	3820	3831	TAD_90
HiC_scaffold_9	1035000	1040000	zf-C2H2	352	-	696	707	TAD_90
HiC_scaffold_9	1035000	1040000	zf-C2H2	352	-	1990	1999	TAD_90
HiC_scaffold_9	1075000	1080000	Homeobox	353	+	3267	3276	TAD_90
HiC_scaffold_9	1075000	1080000	HLH	353	+	4070	4079	TAD_90
HiC_scaffold_9	1120000	1125000	Myb_DNA-binding	354	+	1732	1742	TAD_90
HiC_scaffold_9	1120000	1125000	bZIP_1	354	-	1697	1707	TAD_90
HiC_scaffold_9	1210000	1220000	bZIP_1	355	+	452	461	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	+	5606	5615	Boundary
HiC_scaffold_9	1210000	1220000	HSF_DNA-bind	355	-	4859	4872	Boundary
HiC_scaffold_9	1210000	1220000	E2F_TDP	355	-	2828	2839	Boundary
HiC_scaffold_9	1210000	1220000	HSF_DNA-bind	355	+	2307	2316	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	+	1124	1134	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	-	6468	6478	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	+	1123	1134	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	-	6468	6479	Boundary
HiC_scaffold_9	1210000	1220000	zf-C2H2	355	+	9562	9571	Boundary
HiC_scaffold_9	1210000	1220000	zf-C2H2	355	-	4592	4602	Boundary
HiC_scaffold_9	1210000	1220000	HLH	355	-	1009	1018	Boundary
HiC_scaffold_9	1210000	1220000	HLH	355	+	4528	4537	Boundary
HiC_scaffold_9	1210000	1220000	HLH	355	+	8633	8642	Boundary
HiC_scaffold_9	1210000	1220000	HLH	355	+	2930	2940	Boundary
HiC_scaffold_9	1210000	1220000	HLH	355	-	5701	5711	Boundary
HiC_scaffold_9	1210000	1220000	BrkDBD	355	+	1308	1318	Boundary
HiC_scaffold_9	1210000	1220000	bZIP_1	355	+	5749	5759	Boundary
HiC_scaffold_9	1210000	1220000	BrkDBD	355	-	9991	10000	Boundary
HiC_scaffold_9	1360000	1370000	CG-1	356	-	108	117	TAD_91
HiC_scaffold_9	1360000	1370000	Myb_DNA-binding	356	-	3517	3528	TAD_91
HiC_scaffold_9	1360000	1370000	zf-C2H2	356	-	6672	6682	TAD_91
HiC_scaffold_9	1360000	1370000	HSF_DNA-bind	356	-	3440	3449	TAD_91
HiC_scaffold_9	1360000	1370000	HSF_DNA-bind	356	+	6485	6498	TAD_91
HiC_scaffold_9	1360000	1370000	zf-C2H2	356	+	3763	3772	TAD_91
HiC_scaffold_9	1360000	1370000	Myb_DNA-binding	356	+	3150	3159	TAD_91
HiC_scaffold_9	1360000	1370000	Myb_DNA-binding	356	-	3150	3160	TAD_91
HiC_scaffold_9	1360000	1370000	HLH	356	-	4407	4416	TAD_91
HiC_scaffold_9	1360000	1370000	Myb_DNA-binding	356	-	3517	3525	TAD_91
HiC_scaffold_9	1360000	1370000	zf-C2H2	356	+	4972	4982	TAD_91
HiC_scaffold_9	1360000	1370000	zf-C2H2	356	+	4972	4982	TAD_91
HiC_scaffold_9	1360000	1370000	zf-C2H2	356	+	573	582	TAD_91
HiC_scaffold_9	1395000	1400000	Homeobox	357	-	4704	4714	TAD_91
HiC_scaffold_9	1395000	1400000	HSF_DNA-bind	357	-	3924	3936	TAD_91
HiC_scaffold_9	1395000	1400000	HSF_DNA-bind	357	-	725	734	TAD_91
HiC_scaffold_9	1395000	1400000	bZIP_1	357	+	293	303	TAD_91
HiC_scaffold_9	1395000	1400000	HSF_DNA-bind	357	-	3924	3934	TAD_91
HiC_scaffold_9	1395000	1400000	zf-C2H2	357	+	3522	3533	TAD_91
HiC_scaffold_9	1395000	1400000	AP2	357	+	292	300	TAD_91
HiC_scaffold_9	1450000	1460000	CG-1	358	-	7767	7776	TAD_91
HiC_scaffold_9	1450000	1460000	CENP-B_N	358	+	9849	9859	TAD_91
HiC_scaffold_9	1450000	1460000	zf-C2H2	358	+	1576	1586	TAD_91
HiC_scaffold_9	1450000	1460000	HLH	358	-	5461	5471	TAD_91
HiC_scaffold_9	1450000	1460000	zf-C2H2	358	-	2812	2821	TAD_91
HiC_scaffold_9	1450000	1460000	HSF_DNA-bind	358	-	9418	9430	TAD_91
HiC_scaffold_9	1450000	1460000	bZIP_1	358	+	563	573	TAD_91
HiC_scaffold_9	1470000	1480000	Homeobox	359	-	5322	5332	TAD_91
HiC_scaffold_9	1470000	1480000	zf-C2H2	359	-	1735	1745	TAD_91
HiC_scaffold_9	1470000	1480000	zf-C2H2	359	-	1732	1745	TAD_91
HiC_scaffold_9	1470000	1480000	zf-C2H2	359	+	1887	1897	TAD_91
HiC_scaffold_9	1470000	1480000	Homeobox	359	-	6885	6895	TAD_91
HiC_scaffold_9	1470000	1480000	Homeobox	359	-	699	709	TAD_91
HiC_scaffold_9	1470000	1480000	Myb_DNA-binding	359	+	2510	2519	TAD_91
HiC_scaffold_9	1470000	1480000	Myb_DNA-binding	359	+	1360	1370	TAD_91
HiC_scaffold_9	1470000	1480000	CENP-B_N	359	+	8875	8885	TAD_91
HiC_scaffold_9	1470000	1480000	HSF_DNA-bind	359	+	8372	8381	TAD_91
HiC_scaffold_9	1470000	1480000	HSF_DNA-bind	359	+	7910	7919	TAD_91
HiC_scaffold_9	1470000	1480000	Myb_DNA-binding	359	-	4976	4986	TAD_91
HiC_scaffold_9	1470000	1480000	Myb_DNA-binding	359	+	8746	8756	TAD_91
HiC_scaffold_9	1470000	1480000	CSD	359	-	191	200	TAD_91
