Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE
HiC_scaffold_7	1600000	1610000	HiC_scaffold_17	1590000	1600000	111.03984069824219	6.794933593062714
HiC_scaffold_7	1610000	1620000	HiC_scaffold_17	770000	780000	48.623329162597656	5.603576770687991
HiC_scaffold_7	1680000	1690000	HiC_scaffold_17	1180000	1190000	43.94988250732422	5.457787403456787
HiC_scaffold_7	1680000	1690000	HiC_scaffold_17	1640000	1650000	42.69853973388672	5.416114826215472
HiC_scaffold_7	1760000	1770000	HiC_scaffold_17	660000	670000	48.3510627746582	5.595475695920979
HiC_scaffold_7	1900000	1910000	HiC_scaffold_17	70000	80000	65.50717163085938	6.033580954360299
HiC_scaffold_7	1910000	1920000	HiC_scaffold_17	290000	300000	33.83485412597656	5.080438263479652
HiC_scaffold_7	1920000	1930000	HiC_scaffold_17	250000	260000	35.59210968017578	5.153485544310561
HiC_scaffold_7	1920000	1930000	HiC_scaffold_17	2310000	2320000	34.76019287109375	5.119364182028125
HiC_scaffold_7	2140000	2150000	HiC_scaffold_17	1180000	1190000	47.79562759399414	5.5788067395162555
HiC_scaffold_7	2150000	2160000	HiC_scaffold_17	50000	60000	70.18144989013672	6.133017847809874
HiC_scaffold_7	2170000	2180000	HiC_scaffold_17	80000	90000	89.82379150390625	6.48902571511703
HiC_scaffold_7	2170000	2180000	HiC_scaffold_17	1430000	1440000	37.99995040893555	5.247925630684916
HiC_scaffold_7	2180000	2190000	HiC_scaffold_17	1160000	1170000	32.581878662109375	5.025997886546023
HiC_scaffold_7	2220000	2230000	HiC_scaffold_17	50000	60000	67.55008697509766	6.077885722002516
HiC_scaffold_7	2450000	2460000	HiC_scaffold_17	780000	790000	53.936683654785156	5.753194913793449
HiC_scaffold_7	2470000	2480000	HiC_scaffold_17	80000	90000	50.00018310546875	5.643861473072085
HiC_scaffold_7	2500000	2510000	HiC_scaffold_17	2170000	2180000	40.94647216796875	5.355667253590705
HiC_scaffold_7	2630000	2640000	HiC_scaffold_17	90000	100000	38.77235412597656	5.276956428190654
HiC_scaffold_7	2670000	2680000	HiC_scaffold_17	10000	20000	440.5108947753906	8.783033890291716
HiC_scaffold_7	2730000	2740000	HiC_scaffold_17	800000	810000	38.64231872558594	5.272109760322372
HiC_scaffold_7	2750000	2760000	HiC_scaffold_17	200000	210000	85.4028091430664	6.416211619886726
HiC_scaffold_7	2780000	2790000	HiC_scaffold_17	320000	330000	69.06069946289062	6.109793041104919
HiC_scaffold_7	2800000	2810000	HiC_scaffold_17	390000	400000	53.93204116821289	5.75307073150854
HiC_scaffold_7	2820000	2830000	HiC_scaffold_17	310000	320000	38.49049377441406	5.266430273734976
HiC_scaffold_7	2910000	2920000	HiC_scaffold_17	1820000	1830000	52.431365966796875	5.712358227006234
HiC_scaffold_7	3000000	3010000	HiC_scaffold_17	780000	790000	64.2289047241211	6.00515078970417
HiC_scaffold_7	3040000	3050000	HiC_scaffold_17	1540000	1550000	35.01740646362305	5.1300003305540836
HiC_scaffold_7	3050000	3060000	HiC_scaffold_17	200000	210000	33.85762405395508	5.081408831090655
HiC_scaffold_7	3090000	3100000	HiC_scaffold_17	2580000	2590000	35.19512939453125	5.137303884984369
HiC_scaffold_7	3110000	3120000	HiC_scaffold_17	340000	350000	36.26891326904297	5.180661613152525
HiC_scaffold_7	3130000	3140000	HiC_scaffold_17	290000	300000	49.552825927734375	5.630895429507495
HiC_scaffold_7	3170000	3180000	HiC_scaffold_17	770000	780000	33.06729507446289	5.04733313188108
HiC_scaffold_7	3200000	3210000	HiC_scaffold_17	640000	650000	50.263607025146484	5.651442300737196
HiC_scaffold_7	3210000	3220000	HiC_scaffold_17	80000	90000	192.0150909423828	7.585075890159555
HiC_scaffold_7	3210000	3220000	HiC_scaffold_17	670000	680000	40.337013244628906	5.334032358394819
HiC_scaffold_7	3220000	3230000	HiC_scaffold_17	770000	780000	51.25465393066406	5.6796111023904245
HiC_scaffold_7	3250000	3260000	HiC_scaffold_17	660000	670000	33.17027282714844	5.051818973300766
HiC_scaffold_7	3260000	3270000	HiC_scaffold_17	1170000	1180000	90.35037994384766	6.49745876284998
HiC_scaffold_7	3270000	3280000	HiC_scaffold_17	310000	320000	51.49505615234375	5.68636202607902
HiC_scaffold_7	3280000	3290000	HiC_scaffold_17	1440000	1450000	38.367923736572266	5.261828791128639
HiC_scaffold_7	3290000	3300000	HiC_scaffold_17	2340000	2350000	36.68560028076172	5.197141986834475
HiC_scaffold_7	3310000	3320000	HiC_scaffold_17	2470000	2480000	33.3449821472168	5.059397771559905
HiC_scaffold_7	3320000	3330000	HiC_scaffold_17	1230000	1240000	37.44820785522461	5.226824772710344
HiC_scaffold_7	3350000	3360000	HiC_scaffold_17	670000	680000	35.39995193481445	5.145675496341061
HiC_scaffold_7	3360000	3370000	HiC_scaffold_17	320000	330000	50.91420364379883	5.669996279045365
HiC_scaffold_7	3410000	3420000	HiC_scaffold_17	1070000	1080000	59.83624267578125	5.902947681155605
HiC_scaffold_7	3450000	3460000	HiC_scaffold_17	50000	60000	36.70821762084961	5.198031160510098
HiC_scaffold_7	3460000	3470000	HiC_scaffold_17	80000	90000	170.0052490234375	7.409435480979907
HiC_scaffold_7	3470000	3480000	HiC_scaffold_17	1660000	1670000	44.2145881652832	5.466450545981967
HiC_scaffold_7	3470000	3480000	HiC_scaffold_17	2150000	2160000	44.78014373779297	5.484787253927991
HiC_scaffold_7	3510000	3520000	HiC_scaffold_17	670000	680000	38.799835205078125	5.277978619739934
HiC_scaffold_7	3550000	3560000	HiC_scaffold_17	80000	90000	37.72981643676758	5.237633176047595
HiC_scaffold_7	3560000	3570000	HiC_scaffold_17	10000	20000	39.07624435424805	5.2882199104058065
HiC_scaffold_7	3560000	3570000	HiC_scaffold_17	760000	770000	37.26703643798828	5.219828192027302
HiC_scaffold_7	3630000	3640000	HiC_scaffold_17	1410000	1420000	77.78836059570312	6.281482397051403
HiC_scaffold_7	3680000	3690000	HiC_scaffold_17	550000	560000	36.46195983886719	5.188320203544311
HiC_scaffold_7	3850000	3860000	HiC_scaffold_17	70000	80000	94.30634307861328	6.559282905239467
HiC_scaffold_7	3920000	3930000	HiC_scaffold_17	50000	60000	38.842491149902344	5.279563825365342
HiC_scaffold_7	3940000	3950000	HiC_scaffold_17	120000	130000	96.8768310546875	6.598079768585366
HiC_scaffold_7	3940000	3950000	HiC_scaffold_17	500000	510000	91.10482788085938	6.509455603088339
HiC_scaffold_7	3940000	3950000	HiC_scaffold_17	1240000	1250000	80.83026123046875	6.33682360511467
HiC_scaffold_7	3950000	3960000	HiC_scaffold_17	20000	30000	37.103981018066406	5.213502081919328
HiC_scaffold_7	3960000	3970000	HiC_scaffold_17	1180000	1190000	52.54560470581055	5.715498186680346
HiC_scaffold_7	3980000	3990000	HiC_scaffold_17	50000	60000	36.29951477050781	5.181878358181091
HiC_scaffold_7	4250000	4260000	HiC_scaffold_17	320000	330000	33.03879165649414	5.046089018234856
HiC_scaffold_7	4330000	4340000	HiC_scaffold_17	1160000	1170000	44.53057098388672	5.476724205440704
HiC_scaffold_7	4370000	4380000	HiC_scaffold_17	250000	260000	217.4127197265625	7.764292537451904
HiC_scaffold_7	4370000	4380000	HiC_scaffold_17	1640000	1650000	144.9592742919922	7.1795038277414
HiC_scaffold_8	30000	40000	HiC_scaffold_9	2900000	2910000	33.10551452636719	5.048999647786681
HiC_scaffold_8	60000	70000	HiC_scaffold_9	2830000	2840000	36.89822769165039	5.205479616813335
HiC_scaffold_8	70000	80000	HiC_scaffold_9	3960000	3970000	70.91128540039062	6.147943342881527
HiC_scaffold_8	80000	90000	HiC_scaffold_9	960000	970000	40.162147521972656	5.327764509008363
HiC_scaffold_8	130000	140000	HiC_scaffold_9	2330000	2340000	36.54537582397461	5.1916169648716775
HiC_scaffold_8	130000	140000	HiC_scaffold_9	2660000	2670000	35.08131408691406	5.132630884607481
HiC_scaffold_8	130000	140000	HiC_scaffold_9	2780000	2790000	62.4836540222168	5.965406919135287
HiC_scaffold_8	160000	170000	HiC_scaffold_9	2050000	2060000	40.278499603271484	5.331938038032565
HiC_scaffold_8	160000	170000	HiC_scaffold_9	2960000	2970000	32.04821014404297	5.0021718811098905
HiC_scaffold_8	160000	170000	HiC_scaffold_9	3600000	3610000	36.136962890625	5.1754033557452646
HiC_scaffold_8	170000	180000	HiC_scaffold_9	4050000	4060000	37.51082229614258	5.2292349843747195
HiC_scaffold_8	190000	200000	HiC_scaffold_9	3600000	3610000	36.27375411987305	5.18085415836069
HiC_scaffold_8	200000	210000	HiC_scaffold_9	320000	330000	32.87151336669922	5.03876597285631
HiC_scaffold_8	320000	330000	HiC_scaffold_9	1470000	1480000	35.41086196899414	5.14612005703635
HiC_scaffold_8	350000	360000	HiC_scaffold_9	3010000	3020000	34.63554382324219	5.114181421093441
HiC_scaffold_8	370000	380000	HiC_scaffold_9	1470000	1480000	78.95585632324219	6.302974372691121
HiC_scaffold_8	370000	380000	HiC_scaffold_9	1770000	1780000	40.82250213623047	5.351292707167367
HiC_scaffold_8	400000	410000	HiC_scaffold_9	2190000	2200000	37.43449401855469	5.22629634935271
HiC_scaffold_8	400000	410000	HiC_scaffold_9	2790000	2800000	34.55512619018555	5.110827842565311
HiC_scaffold_8	400000	410000	HiC_scaffold_9	2970000	2980000	69.10289764404297	6.110674302303249
HiC_scaffold_8	400000	410000	HiC_scaffold_9	3530000	3540000	32.50059127807617	5.022394059988106
HiC_scaffold_8	540000	550000	HiC_scaffold_9	2200000	2210000	37.54389953613281	5.230506599858055
HiC_scaffold_8	540000	550000	HiC_scaffold_9	2740000	2750000	54.262638092041016	5.761887283859631
HiC_scaffold_8	550000	560000	HiC_scaffold_9	3100000	3110000	46.185367584228516	5.529363945287086
HiC_scaffold_8	550000	560000	HiC_scaffold_9	3600000	3610000	56.940582275390625	5.831385341067705
HiC_scaffold_8	550000	560000	HiC_scaffold_9	4120000	4130000	42.23418426513672	5.400339281157996
HiC_scaffold_8	560000	570000	HiC_scaffold_9	2230000	2240000	44.688411712646484	5.481828865173923
HiC_scaffold_8	700000	710000	HiC_scaffold_9	2720000	2730000	50.144039154052734	5.64800630631288
HiC_scaffold_8	710000	720000	HiC_scaffold_9	2700000	2710000	39.2894401550293	5.296069705511212
HiC_scaffold_8	720000	730000	HiC_scaffold_9	2970000	2980000	32.0384407043457	5.001732029061887
HiC_scaffold_8	730000	740000	HiC_scaffold_9	2580000	2590000	218.6925506591797	7.772760268367876
HiC_scaffold_8	750000	760000	HiC_scaffold_9	2630000	2640000	51.87641525268555	5.697006885273895
HiC_scaffold_8	760000	770000	HiC_scaffold_9	2770000	2780000	36.346702575683594	5.183752581632193
HiC_scaffold_8	890000	900000	HiC_scaffold_9	2580000	2590000	39.050533294677734	5.287270345593499
HiC_scaffold_8	900000	910000	HiC_scaffold_9	3280000	3290000	38.76584243774414	5.276714111996593
HiC_scaffold_8	1170000	1180000	HiC_scaffold_9	2560000	2570000	144.77459716796875	7.1776646723417645
HiC_scaffold_8	1310000	1320000	HiC_scaffold_9	2490000	2500000	106.46315002441406	6.734210348144643
HiC_scaffold_8	1560000	1570000	HiC_scaffold_9	3590000	3600000	103.0128402709961	6.686680366413524
HiC_scaffold_8	1680000	1690000	HiC_scaffold_9	950000	960000	34.53973388671875	5.110185062473652
HiC_scaffold_8	1750000	1760000	HiC_scaffold_9	3800000	3810000	37.79887008666992	5.240271203811961
HiC_scaffold_8	1750000	1760000	HiC_scaffold_9	4080000	4090000	37.1340446472168	5.2146705572571
HiC_scaffold_8	1760000	1770000	HiC_scaffold_9	3930000	3940000	45.42979431152344	5.505566868333594
HiC_scaffold_8	1770000	1780000	HiC_scaffold_9	2730000	2740000	89.98271942138672	6.491576063009744
HiC_scaffold_8	1810000	1820000	HiC_scaffold_9	3010000	3020000	37.346431732177734	5.222898502072872
HiC_scaffold_8	1950000	1960000	HiC_scaffold_9	2490000	2500000	111.76496887207031	6.80432425672047
HiC_scaffold_8	2270000	2280000	HiC_scaffold_9	2490000	2500000	119.09846496582031	6.896011008514365
HiC_scaffold_8	2390000	2400000	HiC_scaffold_9	3270000	3280000	67.6589584350586	6.080209062853702
HiC_scaffold_8	2490000	2500000	HiC_scaffold_9	2480000	2490000	54.21398162841797	5.760593061313524
HiC_scaffold_8	2640000	2650000	HiC_scaffold_9	2670000	2680000	36.06960678100586	5.172711790311569
HiC_scaffold_8	2640000	2650000	HiC_scaffold_9	2970000	2980000	36.7260627746582	5.1987323348192
HiC_scaffold_8	2640000	2650000	HiC_scaffold_9	3290000	3300000	33.8227424621582	5.079921737963066
HiC_scaffold_8	2650000	2660000	HiC_scaffold_9	2690000	2700000	46.79195785522461	5.54818868966658
HiC_scaffold_8	2650000	2660000	HiC_scaffold_9	2770000	2780000	52.61686706542969	5.717453444422573
HiC_scaffold_8	2680000	2690000	HiC_scaffold_9	3120000	3130000	40.075313568115234	5.324641903636368
HiC_scaffold_8	2680000	2690000	HiC_scaffold_9	3130000	3140000	98.5204086303711	6.622350706562922
HiC_scaffold_8	2690000	2700000	HiC_scaffold_9	2540000	2550000	123.16553497314453	6.94445479743474
HiC_scaffold_8	2690000	2700000	HiC_scaffold_9	3340000	3350000	36.17527770996094	5.176932186951773
HiC_scaffold_8	2730000	2740000	HiC_scaffold_9	3130000	3140000	32.577938079833984	5.0258233907049314
HiC_scaffold_8	2740000	2750000	HiC_scaffold_9	3120000	3130000	34.80701446533203	5.121306168622096
HiC_scaffold_8	2750000	2760000	HiC_scaffold_9	3590000	3600000	45.309940338134766	5.501755686071179
HiC_scaffold_8	2830000	2840000	HiC_scaffold_9	2770000	2780000	39.91249084472656	5.318768411752093
HiC_scaffold_8	2940000	2950000	HiC_scaffold_9	2770000	2780000	35.34442901611328	5.143410930453675
HiC_scaffold_8	2960000	2970000	HiC_scaffold_9	2490000	2500000	360.1671447753906	8.492522771264571
HiC_scaffold_8	3100000	3110000	HiC_scaffold_9	2490000	2500000	307.792236328125	8.265813031732685
HiC_scaffold_8	3760000	3770000	HiC_scaffold_9	2210000	2220000	35.13511276245117	5.13484162363463
HiC_scaffold_8	3880000	3890000	HiC_scaffold_9	3020000	3030000	32.42835235595703	5.019183819011753
HiC_scaffold_8	0	10000	HiC_scaffold_10	1480000	1490000	48.013511657714844	5.585368551939813
HiC_scaffold_8	40000	50000	HiC_scaffold_10	1120000	1130000	120.4063949584961	6.911768207535979
HiC_scaffold_8	50000	60000	HiC_scaffold_10	1110000	1120000	32.75064468383789	5.033451400713684
HiC_scaffold_8	70000	80000	HiC_scaffold_10	290000	300000	74.5993423461914	6.221091006895081
HiC_scaffold_8	70000	80000	HiC_scaffold_10	1380000	1390000	140.74612426757812	7.136951385068287
HiC_scaffold_8	130000	140000	HiC_scaffold_10	2150000	2160000	46.04031753540039	5.52482587851319
HiC_scaffold_8	140000	150000	HiC_scaffold_10	170000	180000	38.8714485168457	5.280638964569428
HiC_scaffold_8	140000	150000	HiC_scaffold_10	1350000	1360000	42.84968185424805	5.42121258769649
HiC_scaffold_8	140000	150000	HiC_scaffold_10	2470000	2480000	35.01896667480469	5.130064608837896
HiC_scaffold_8	140000	150000	HiC_scaffold_10	3210000	3220000	310.32061767578125	8.277615742363091
HiC_scaffold_8	170000	180000	HiC_scaffold_10	50000	60000	36.6756706237793	5.196751441065649
HiC_scaffold_8	200000	210000	HiC_scaffold_10	2900000	2910000	49.548885345458984	5.630780697714534
HiC_scaffold_8	340000	350000	HiC_scaffold_10	1590000	1600000	37.01517868041992	5.210045087696408
HiC_scaffold_8	400000	410000	HiC_scaffold_10	1800000	1810000	47.702152252197266	5.575982454902701
HiC_scaffold_8	470000	480000	HiC_scaffold_10	4070000	4080000	59.525360107421875	5.8954325382052355
HiC_scaffold_8	520000	530000	HiC_scaffold_10	160000	170000	48.76023483276367	5.607633168984285
HiC_scaffold_8	530000	540000	HiC_scaffold_10	160000	170000	49.959266662597656	5.642680395091869
HiC_scaffold_8	580000	590000	HiC_scaffold_10	950000	960000	198.0713348388672	7.629876296260826
HiC_scaffold_8	580000	590000	HiC_scaffold_10	2910000	2920000	34.07968521118164	5.090840104560134
HiC_scaffold_8	630000	640000	HiC_scaffold_10	1850000	1860000	32.280479431152344	5.012590100634702
HiC_scaffold_8	640000	650000	HiC_scaffold_10	1850000	1860000	35.8426513671875	5.163605455854672
HiC_scaffold_8	670000	680000	HiC_scaffold_10	950000	960000	168.35342407226562	7.395349253630166
HiC_scaffold_8	720000	730000	HiC_scaffold_10	1330000	1340000	32.796485900878906	5.035469335188795
HiC_scaffold_8	730000	740000	HiC_scaffold_10	2290000	2300000	86.38818359375	6.4327620850938825
HiC_scaffold_8	750000	760000	HiC_scaffold_10	1590000	1600000	86.92619323730469	6.4417190608750845
HiC_scaffold_8	810000	820000	HiC_scaffold_10	1120000	1130000	62.72224807739258	5.970905364034081
HiC_scaffold_8	1030000	1040000	HiC_scaffold_10	2690000	2700000	37.62362289428711	5.233566871977194
HiC_scaffold_8	1090000	1100000	HiC_scaffold_10	40000	50000	95.15200805664062	6.572162197868932
HiC_scaffold_8	1130000	1140000	HiC_scaffold_10	2850000	2860000	32.910606384277344	5.040480703529215
HiC_scaffold_8	1230000	1240000	HiC_scaffold_10	1590000	1600000	43.267539978027344	5.435213192018987
HiC_scaffold_8	1560000	1570000	HiC_scaffold_10	1970000	1980000	81.24577331542969	6.344220855909898
HiC_scaffold_8	1560000	1570000	HiC_scaffold_10	2530000	2540000	39.703773498535156	5.311204224394449
HiC_scaffold_8	1560000	1570000	HiC_scaffold_10	3080000	3090000	41.416748046875	5.372142375610731
HiC_scaffold_8	1590000	1600000	HiC_scaffold_10	1970000	1980000	36.181610107421875	5.177184705232001
HiC_scaffold_8	1600000	1610000	HiC_scaffold_10	3840000	3850000	34.892215728759766	5.124833309484582
HiC_scaffold_8	1630000	1640000	HiC_scaffold_10	2930000	2940000	63.802005767822266	5.995529874140901
HiC_scaffold_8	1670000	1680000	HiC_scaffold_10	2840000	2850000	37.510799407958984	5.229234104077327
HiC_scaffold_8	1710000	1720000	HiC_scaffold_10	180000	190000	35.402565002441406	5.145781985767474
HiC_scaffold_8	1730000	1740000	HiC_scaffold_10	1480000	1490000	40.3594970703125	5.334836291663475
HiC_scaffold_8	1730000	1740000	HiC_scaffold_10	2840000	2850000	84.6617660522461	6.403638678609166
HiC_scaffold_8	1770000	1780000	HiC_scaffold_10	270000	280000	37.57819366455078	5.23182381481651
HiC_scaffold_8	1770000	1780000	HiC_scaffold_10	450000	460000	79.3940658569336	6.310959275067828
HiC_scaffold_8	1770000	1780000	HiC_scaffold_10	540000	550000	37.27980041503906	5.220322231140174
HiC_scaffold_8	1800000	1810000	HiC_scaffold_10	20000	30000	38.84592056274414	5.279691195633164
HiC_scaffold_8	1820000	1830000	HiC_scaffold_10	470000	480000	38.355918884277344	5.261377318928546
HiC_scaffold_8	1830000	1840000	HiC_scaffold_10	2570000	2580000	42.53782272338867	5.4106742864709165
HiC_scaffold_8	1870000	1880000	HiC_scaffold_10	2570000	2580000	40.00843811035156	5.322232403290109
HiC_scaffold_8	2110000	2120000	HiC_scaffold_10	160000	170000	32.84913635253906	5.037783535563184
HiC_scaffold_8	2150000	2160000	HiC_scaffold_10	2930000	2940000	34.30559158325195	5.100371840147346
HiC_scaffold_8	2230000	2240000	HiC_scaffold_10	1120000	1130000	60.372684478759766	5.915824047074751
HiC_scaffold_8	2340000	2350000	HiC_scaffold_10	2150000	2160000	55.97305679321289	5.806660633044142
HiC_scaffold_8	2340000	2350000	HiC_scaffold_10	2960000	2970000	35.85451889038086	5.164083053978937
HiC_scaffold_8	2340000	2350000	HiC_scaffold_10	3040000	3050000	71.7710952758789	6.165331032275737
HiC_scaffold_8	2390000	2400000	HiC_scaffold_10	3700000	3710000	67.71256256103516	6.081351613520053
HiC_scaffold_8	2590000	2600000	HiC_scaffold_10	3230000	3240000	36.30339813232422	5.182032691020253
HiC_scaffold_8	2640000	2650000	HiC_scaffold_10	940000	950000	34.63842010498047	5.114301223604142
HiC_scaffold_8	2640000	2650000	HiC_scaffold_10	1330000	1340000	46.11981964111328	5.527314965999765
HiC_scaffold_8	2650000	2660000	HiC_scaffold_10	1350000	1360000	32.76868438720703	5.034245846921129
HiC_scaffold_8	2660000	2670000	HiC_scaffold_10	1110000	1120000	37.95929718017578	5.246381375864359
HiC_scaffold_8	2690000	2700000	HiC_scaffold_10	1310000	1320000	149.6556396484375	7.225502836399088
HiC_scaffold_8	2690000	2700000	HiC_scaffold_10	1880000	1890000	51.44248962402344	5.684888560284887
HiC_scaffold_8	2690000	2700000	HiC_scaffold_10	4170000	4180000	63.45536422729492	5.987670222972653
HiC_scaffold_8	2800000	2810000	HiC_scaffold_10	1030000	1040000	36.70381546020508	5.197858137776028
HiC_scaffold_8	2870000	2880000	HiC_scaffold_10	40000	50000	48.566444396972656	5.6018879638179895
